"ID","moduleLabels","MM.02","p.MM.02","Interpro.Short.Description","Interpro.ID","GO","GO_term","R1.2","R3.4","R5.6","R7.8","Sp_3d","Sp_7d"
"FGRAMPH1_01T00701","F02",0.977848514385508,1.34027940476165e-11,"PQQ_repeat, Quinoprotein_ADH-like_supfam, EMC1_C, WD40/YVTN_repeat-like_dom_sf, EMC1","IPR002372, IPR011047, IPR011678, IPR015943, IPR026895","GO:0072546","EMC complex",45.16921288,42.73987448,44.90681524,37.54788435,44.53633031,25.3885628
"FGRAMPH1_01T00705","F02",0.952186515905661,3.98915760056795e-09,"","","","",7.603738266,8.68123921,20.18946435,4.966046371,11.2359003,3.681339087
"FGRAMPH1_01T00709","F02",0.900669350666084,8.24599985903131e-07,"WD40_repeat, WD40/YVTN_repeat-like_dom_sf, WD40_repeat_dom_sf, WDR18/Ipi3/RID3","IPR001680, IPR015943, IPR036322, IPR045227","","",3.240206237,5.395741831,9.319280403,6.73853503,4.997784284,1.378338791
"FGRAMPH1_01T00741","F02",0.826126506742481,4.38132471365478e-05,"","","","",7.571193794,6.577577997,21.42018243,12.58033155,8.555552037,8.791232646
"FGRAMPH1_01T00761","F02",0.874742972309495,4.34319179941249e-06,"APC_suCDC26","IPR018860","","",47.14144783,39.5779947,61.46830252,53.68643546,48.15891728,51.44753669
"FGRAMPH1_01T00763","F02",0.962184768254421,7.07011120364333e-10,"Calcineurin-like_PHP_ApaH, PGAP5/Cdc1/Ted1","IPR004843, IPR033308","GO:0016021, GO:0016787, GO:0006506, GO:0051301","integral component of membrane, hydrolase activity, GPI anchor biosynthetic process, cell division",6.503977065,8.487366149,19.36003622,6.107586057,9.821348495,4.623371455
"FGRAMPH1_01T00777","F02",0.619057702939176,0.00805527949332188,"","","","",0.211464197,0.919761058,5.773125456,5.483734265,0.546562544,0.551650689
"FGRAMPH1_01T00793","F02",0.956653180716712,1.93686893959458e-09,"Ser/Thr_deHydtase_PyrdxlP-BS, TD_ACT-like, PLP-dep, Thr_deHydtase_biosynth, Trypto_synt_PLP_dependent, TD_ACT-like_sf","IPR000634, IPR001721, IPR001926, IPR005787, IPR036052, IPR038110","GO:0004794, GO:0030170, GO:0006567, GO:0009097","L-threonine ammonia-lyase activity, pyridoxal phosphate binding, threonine catabolic process, isoleucine biosynthetic process",17.99963462,47.18726161,66.5538393,10.8174161,21.62535519,13.99548772
"FGRAMPH1_01T00795","F02",0.923587502177773,1.23437691895494e-07,"Znf_PHD, Znf_FYVE_PHD, Znf_RING/FYVE/PHD, Zinc_finger_PHD-type_CS, Znf_PHD-finger, ING_N_histone-binding, ING_fam","IPR001965, IPR011011, IPR013083, IPR019786, IPR019787, IPR024610, IPR028651","GO:0005634, GO:0046872, GO:0006325","nucleus, metal ion binding, chromatin organization",5.472276871,5.540952479,12.14091625,4.2205771,6.233419092,4.937400579
"FGRAMPH1_01T00807","F02",0.961046887289069,8.80140862415622e-10,"DBR1_C, Dbr1_N","IPR007708, IPR041816","GO:0005634, GO:0016788, GO:0006397","nucleus, hydrolase activity, acting on ester bonds, mRNA processing",5.434883151,9.276843655,9.775363276,7.219592594,10.33076725,3.341695396
"FGRAMPH1_01T00821","F02",0.960501149932502,9.75390789449521e-10,"Mitochondrial_sb/sol_carrier, Mt_carrier_dom_sf","IPR018108, IPR023395","GO:0016021","integral component of membrane",44.19206043,42.55159317,68.94211989,13.63910488,70.06711474,18.6344152
"FGRAMPH1_01T00839","F02",0.942071013194983,1.63342256517272e-08,"Znf_RING, Znf_RING/FYVE/PHD","IPR001841, IPR013083","GO:0016021","integral component of membrane",20.69022387,16.15441617,17.20890238,23.00847234,22.20260022,10.98748132
"FGRAMPH1_01T00853","F02",0.951478019314913,4.44520914720829e-09,"Deoxyhypusine_synthase, DHS-like_NAD/FAD-binding_dom, Deoxyhypusine_synthase_sf","IPR002773, IPR029035, IPR036982","GO:0034038, GO:0008612","deoxyhypusine synthase activity, peptidyl-lysine modification to peptidyl-hypusine",26.6724286,37.27592681,30.96009114,9.305138243,28.63194342,18.96071945
"FGRAMPH1_01T00855","F02",0.947791786827936,7.61566512030202e-09,"SANT/Myb, Homeobox-like_sf, SANT_dom","IPR001005, IPR009057, IPR017884","GO:0000776, GO:0005634, GO:0005819, GO:0007049","kinetochore, nucleus, spindle, cell cycle",4.721904527,4.647512236,10.10744297,1.735737602,4.544411732,1.746732612
"FGRAMPH1_01T00865","F02",0.948994017137441,6.41732924995673e-09,"AAA+_ATPase, DNA_pol3_clamp-load_cplx_C, P-loop_NTPase","IPR003593, IPR008921, IPR027417","GO:0003677, GO:0006260","DNA binding, DNA replication",12.0664881,16.52403703,33.59441311,16.9536112,18.54862973,5.878030271
"FGRAMPH1_01T00867","F02",0.616462021144383,0.00840213317959188,"AMP-dep_Synth/Lig, Ac_CoA_lig, AMP-binding_CS, AMP-bd_C, ACAS_N, ANL_N_sf","IPR000873, IPR011904, IPR020845, IPR025110, IPR032387, IPR042099","GO:0003987, GO:0005524, GO:0016208, GO:0019427","acetate-CoA ligase activity, ATP binding, AMP binding, acetyl-CoA biosynthetic process from acetate",114.6497157,264.2761189,216.0119722,157.5247421,148.9396118,104.1355999
"FGRAMPH1_01T00879","F02",0.966780758970623,2.71116512573323e-10,"RRM_dom, Nucleotide-bd_a/b_plait_sf, RBD_domain_sf","IPR000504, IPR012677, IPR035979","GO:0003676","nucleic acid binding",8.872943429,8.144837503,11.51042891,7.092037954,7.373405739,2.879213819
"FGRAMPH1_01T00893","F02",0.902234658692372,7.35421152653209e-07,"DNA-dir_RNA_pol1_su_RPA34","IPR013240","","",6.369768832,7.21207394,23.04092188,4.504766511,7.580680499,3.430813382
"FGRAMPH1_01T00911","F02",0.974060824073337,4.33093277825126e-11,"WD40_repeat, Lgl_C_dom, WD40/YVTN_repeat-like_dom_sf, WD40_repeat_dom_sf","IPR001680, IPR013905, IPR015943, IPR036322","","",19.18710644,26.46797802,27.53400278,11.1185828,31.0412755,17.09004287
"FGRAMPH1_01T00925","F02",0.896481006468252,1.11001687375642e-06,"HAT, Suf, TPR-like_helical_dom_sf, Rna14-like","IPR003107, IPR008847, IPR011990, IPR045243","GO:0005634, GO:0005737, GO:0006397","nucleus, cytoplasm, mRNA processing",10.29447807,7.72058543,14.88229154,10.06879636,11.34304136,12.24974812
"FGRAMPH1_01T00957","F02",0.895900335779867,1.1555649351698e-06,"Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS","IPR000719, IPR008271, IPR011009, IPR017441","GO:0004672, GO:0005524, GO:0006468","protein kinase activity, ATP binding, protein phosphorylation",6.540562726,7.641975436,10.27116814,10.39092299,7.996710623,2.29673096
"FGRAMPH1_01T00963","F02",0.955857193730826,2.21493638101615e-09,"DNA-dir_RNA_pol_30-40kDasu_CS, DNA-dir_RNA_pol_insert, DNA-dir_RNA_pol_RpoA/D/Rpb3, RNAP_Rpo3/Rpb3/RPAC1, RNAPI/III_AC40, RBP11-like, RNApol_insert_sf","IPR001514, IPR011262, IPR011263, IPR022842, IPR033901, IPR036603, IPR036643","GO:0005634, GO:0001054, GO:0001056, GO:0003677, GO:0046983, GO:0006360, GO:0006383","nucleus, RNA polymerase I activity, RNA polymerase III activity, DNA binding, protein dimerization activity, transcription by RNA polymerase I, transcription by RNA polymerase III",20.3585619,19.4205136,32.15311242,21.59901294,23.38928975,10.18739771
"FGRAMPH1_01T00971","F02",0.960394438680334,9.95019258006621e-10,"Sel1-like, TPR-like_helical_dom_sf","IPR006597, IPR011990","","",9.632630509,9.392583396,17.45563714,7.105557635,9.106347407,7.986303976
"FGRAMPH1_01T00985","F02",0.665629907036264,0.00353957023577245,"ATP_synth_Bsub_B/MI25, ATP_synth_F0_suB","IPR008688, IPR013837","GO:0000276, GO:0015078, GO:0015986","mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), proton transmembrane transporter activity, proton motive force-driven ATP synthesis",598.4585406,549.9983805,558.2413484,526.274345,541.9117218,169.8036395
"FGRAMPH1_01T00991","F02",0.525196009779741,0.0303972297715547,"NADH_Q_OxRdtase_suD, NADH_UbQ_OxRdtase_49kDa_CS, NDH1_su_D/H, NiFe-Hase_large","IPR001135, IPR014029, IPR022885, IPR029014","GO:0016651, GO:0048038, GO:0051287","oxidoreductase activity, acting on NAD(P)H, quinone binding, NAD binding",124.9815201,128.3647818,125.938578,163.3851575,114.9533002,38.99290794
"FGRAMPH1_01T00993","F02",0.780777614403572,0.000216353410602764,"GNAT_dom, Acyl_CoA_acyltransferase","IPR000182, IPR016181","GO:0008080","N-acetyltransferase activity",24.56415439,74.33058177,73.27812946,20.22605243,17.80667588,6.533198466
"FGRAMPH1_01T00995","F02",0.924423233121248,1.13946514271276e-07,"Zn2-C6_fun-type_DNA-bd, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR036864","GO:0000981, GO:0008270, GO:0006357","DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding, regulation of transcription by RNA polymerase II",9.506852734,14.95419144,39.74739163,3.290240559,10.54384155,4.838001179
"FGRAMPH1_01T00999","F02",0.937932966124553,2.7074120563702e-08,"Peptidase_C19_UCH, USP_CS, USP_dom, Papain-like_cys_pep_sf","IPR001394, IPR018200, IPR028889, IPR038765","GO:0016021, GO:0004843, GO:0006511, GO:0016579","integral component of membrane, cysteine-type deubiquitinase activity, ubiquitin-dependent protein catabolic process, protein deubiquitination",10.00287555,15.28308519,14.8824626,20.90673689,14.51702942,5.578727441
"FGRAMPH1_01T01019","F02",0.846254587069558,1.85230142936336e-05,"","","","",17.95904108,17.68822409,13.44382905,6.360703958,32.0117635,5.725396448
"FGRAMPH1_01T01039","F02",0.946929563389324,8.58942926844296e-09,"RRM_dom, Nucleotide-bd_a/b_plait_sf, RBD_domain_sf","IPR000504, IPR012677, IPR035979","GO:0005730, GO:0003723, GO:0006364","nucleolus, RNA binding, rRNA processing",10.03176734,17.82709038,50.78043273,17.16553134,16.06573459,7.692161528
"FGRAMPH1_01T01055","F02",0.862906815750871,8.24795838048824e-06,"MFS, MFS_dom, MFS_trans_sf","IPR011701, IPR020846, IPR036259","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",4.415580406,4.631334235,5.093395589,5.739464944,4.989898794,5.14026559
"FGRAMPH1_01T01057","F02",0.79380250241883,0.000142360569668055,"His_PPase_superfam","IPR029033","GO:0016021","integral component of membrane",54.29463031,88.63913836,35.20906984,15.11680628,34.75756356,7.334104698
"FGRAMPH1_01T01071","F02",0.936266384122994,3.28648150934506e-08,"CMP_dCMP_dom, Cyt_deam_tetra, APOBEC/CMP_deaminase_Zn-bd, Cytidine_deaminase-like","IPR002125, IPR006262, IPR016192, IPR016193","GO:0004126, GO:0008270, GO:0047844, GO:0009972","cytidine deaminase activity, zinc ion binding, deoxycytidine deaminase activity, cytidine deamination",63.86820135,92.09116259,83.24658226,24.47617977,123.0733716,18.97525168
"FGRAMPH1_01T01073","F02",0.924318101826975,1.15104889879074e-07,"","","","",11.61627139,16.48133457,20.79511942,12.67813782,14.52058675,6.01019748
"FGRAMPH1_01T01081","F02",0.92124081667379,1.53800016866379e-07,"WD40_repeat, WD40/YVTN_repeat-like_dom_sf, WD40_repeat_CS, G-protein_beta_WD-40_rep, WD40_repeat_dom_sf","IPR001680, IPR015943, IPR019775, IPR020472, IPR036322","","",9.115704646,10.0058829,17.95536618,20.32056669,9.33117436,6.748859633
"FGRAMPH1_01T01085","F02",0.783971401288506,0.000195758181057097,"NO3_transporter, MFS, MFS_dom, MFS_trans_sf","IPR004737, IPR011701, IPR020846, IPR036259, IPR044772","GO:0005886, GO:0016021, GO:0015112, GO:0015113, GO:0015706, GO:0015707, GO:0042128, GO:0055085","plasma membrane, integral component of membrane, nitrate transmembrane transporter activity, nitrite transmembrane transporter activity, nitrate transmembrane transport, nitrite transport, nitrate assimilation, transmembrane transport",4.889009945,9.773277977,7.236222713,7.61798763,3.13051786,1.915079878
"FGRAMPH1_01T01089","F02",0.835279884969969,3.00392639286964e-05,"","","","",1.692942609,3.128987937,10.38857739,7.095895468,2.441368252,1.627796243
"FGRAMPH1_01T01113","F02",0.964981787551104,4.00558572318618e-10,"WD40_repeat, WD40/YVTN_repeat-like_dom_sf, WD40_repeat_dom_sf","IPR001680, IPR015943, IPR036322","","",18.19596216,24.00996403,46.70770379,9.958628868,22.65095451,11.76405677
"FGRAMPH1_01T01125","F02",0.965755305915802,3.39537702742666e-10,"FHA_dom, Prot_kinase_dom, Ser/Thr_kinase_AS, SMAD_FHA_dom_sf, Kinase-like_dom_sf, Protein_kinase_ATP_BS, Atg1-like","IPR000253, IPR000719, IPR008271, IPR008984, IPR011009, IPR017441, IPR045269","GO:0004672, GO:0005524, GO:0006468","protein kinase activity, ATP binding, protein phosphorylation",5.11002103,6.324071691,8.630219517,7.191733086,7.233035276,2.957322356
"FGRAMPH1_01T01131","F02",0.943026471417209,1.44592503097588e-08,"PPM-type_phosphatase_dom, PPM-type_dom_sf, PPTC7","IPR001932, IPR036457, IPR039123","GO:0005730, GO:0032040, GO:0046872, GO:0106306, GO:0106307, GO:0006364, GO:0006470","nucleolus, small-subunit processome, metal ion binding, GO:0106306, GO:0106307, rRNA processing, protein dephosphorylation",12.71155316,13.06071829,19.8340275,14.35181938,21.40251358,11.57462394
"FGRAMPH1_01T01147","F02",0.963064101842904,5.94158739398007e-10,"RRM_dom, Nucleotide-bd_a/b_plait_sf, RBD_domain_sf","IPR000504, IPR012677, IPR035979","GO:0003723","RNA binding",16.83848684,23.01211527,33.82144318,6.373133277,17.93337664,5.521818557
"FGRAMPH1_01T01161","F02",0.958407952621089,1.4279795001439e-09,"Helicase_C, DNA/RNA_helicase_DEAH_CS, Helicase-assoc_dom, DEAD/DEAH_box_helicase_dom, DEAD-box_helicase_OB_fold, Helicase_ATP-bd, P-loop_NTPase","IPR001650, IPR002464, IPR007502, IPR011545, IPR011709, IPR014001, IPR027417","GO:0003676, GO:0004386, GO:0005524, GO:0016787","nucleic acid binding, helicase activity, ATP binding, hydrolase activity",6.373771078,9.008327261,14.17155253,13.46316183,10.0386069,5.715966881
"FGRAMPH1_01T01163","F02",0.914766043417202,2.7286721340421e-07,"WD40_repeat, WD40/YVTN_repeat-like_dom_sf, WD40_repeat_CS, G-protein_beta_WD-40_rep, WD40_repeat_dom_sf, PWP1","IPR001680, IPR015943, IPR019775, IPR020472, IPR036322, IPR044285","GO:0006364","rRNA processing",23.29955808,36.34785383,75.94987629,31.29991319,31.73978493,48.88938131
"FGRAMPH1_01T01169","F02",0.948969048011955,6.44045706584607e-09,"NODB_dom, Glyco_hydro/deAcase_b/a-brl","IPR002509, IPR011330","GO:0016021, GO:0016810, GO:0005975","integral component of membrane, hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, carbohydrate metabolic process",44.99189065,37.36297849,37.00710555,16.40981612,53.23862028,27.51647518
"FGRAMPH1_01T01175","F02",0.94113743808867,1.83646163271994e-08,"","","","",26.63361826,28.85774759,29.17437525,7.497588401,33.8273279,10.6991929
"FGRAMPH1_01T01187","F02",0.9750379294048,3.25644913717892e-11,"Peptidase_S54_rhomboid_dom, Rhomboid-like_sf","IPR022764, IPR035952","GO:0016021, GO:0004252, GO:0006508","integral component of membrane, serine-type endopeptidase activity, proteolysis",16.59328968,22.36138434,29.65638449,15.64245062,18.99076114,13.38084734
"FGRAMPH1_01T01195","F02",0.967012839216481,2.57402748897271e-10,"","","","",37.73140666,82.21441351,81.35550645,21.2645539,60.01099568,19.06843492
"FGRAMPH1_01T01197","F02",0.85038137094366,1.52954587312731e-05,"Inosine/uridine_hydrolase_dom, IUNH, Ribo_hydro-like","IPR001910, IPR023186, IPR036452","GO:0016798, GO:0008152","hydrolase activity, acting on glycosyl bonds, metabolic process",59.33679627,57.54482337,32.07632719,7.29631086,63.60507243,31.96282366
"FGRAMPH1_01T01201","F02",0.90753134140535,4.92004579427597e-07,"Cyclin_N, Cyclin-like_dom, Cyclin-like_sf, Cyclin/Ssn8","IPR006671, IPR013763, IPR036915, IPR043198","GO:0016021, GO:0016538, GO:0006357, GO:0050790","integral component of membrane, cyclin-dependent protein serine/threonine kinase regulator activity, regulation of transcription by RNA polymerase II, regulation of catalytic activity",17.66271184,11.37734741,27.32928779,20.20516853,24.3772398,18.16273953
"FGRAMPH1_01T01213","F02",0.928904104452562,7.3008630870189e-08,"C2_dom, Prot_kinase_dom, AGC-kinase_C, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS, Pkinase_C","IPR000008, IPR000719, IPR000961, IPR008271, IPR011009, IPR017441, IPR017892","GO:0004674, GO:0005524, GO:0006468","protein serine/threonine kinase activity, ATP binding, protein phosphorylation",53.30900892,54.46932917,65.4320728,8.217829176,57.35542426,36.98217485
"FGRAMPH1_01T01235","F02",0.984362150097991,1.00271298624314e-12,"Far-17a_AIG1","IPR006838","GO:0005634, GO:0016021, GO:0006260","nucleus, integral component of membrane, DNA replication",31.78943231,37.45686869,33.90601277,17.12047745,28.9017914,15.0742728
"FGRAMPH1_01T01247","F02",0.92481930182345,1.09671857343284e-07,"PsuG, PfkB_dom, Indigdn_synthA-like, Ribokinase-like","IPR007342, IPR011611, IPR022830, IPR029056","GO:0004730, GO:0016798, GO:0046872, GO:0001522","pseudouridylate synthase activity, hydrolase activity, acting on glycosyl bonds, metal ion binding, pseudouridine synthesis",13.27999172,18.15421287,11.88081678,9.034490178,12.40983197,5.940905377
"FGRAMPH1_01T01265","F02",0.944213615033541,1.23900236017906e-08,"Sec20, SNARE","IPR005606, IPR010989","GO:0016021, GO:0005484, GO:0006890, GO:0061025","integral component of membrane, SNAP receptor activity, retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum, membrane fusion",27.44427552,28.3927812,38.45754113,10.15237651,30.2458154,24.19245729
"FGRAMPH1_01T01277","F02",0.956242791951262,2.07621677954127e-09,"Ribophorin_I","IPR007676","GO:0008250, GO:0016021, GO:0016740, GO:0006486","oligosaccharyltransferase complex, integral component of membrane, transferase activity, protein glycosylation",66.0567615,79.22458527,80.31812943,13.23103835,75.64708827,34.46599816
"FGRAMPH1_01T01279","F02",0.602727371988527,0.0104413738176966,"","","GO:0004396, GO:0005524, GO:0005536, GO:0001678, GO:0006096, GO:0046835","hexokinase activity, ATP binding, glucose binding, cellular glucose homeostasis, glycolytic process, carbohydrate phosphorylation",1.105310152,4.589707261,6.88082297,16.94260236,2.925560727,1.872159744
"FGRAMPH1_01T01305","F02",0.964000257234429,4.91435376777899e-10,"Znf_CCCH, Znf_CCCH_sf","IPR000571, IPR036855","GO:0046872","metal ion binding",9.901335346,23.47781448,21.70617092,6.562275562,13.06155343,5.276864972
"FGRAMPH1_01T01339","F02",0.784033468956675,0.000195374821594425,"UDPGP_fam, UDPGP_trans, Nucleotide-diphossugar_trans","IPR002618, IPR016267, IPR029044","GO:0003983, GO:0006011","UTP:glucose-1-phosphate uridylyltransferase activity, UDP-glucose metabolic process",138.0029028,198.0436165,293.5898293,190.5033354,177.8384837,79.74741134
"FGRAMPH1_01T01353","F02",0.791602038881754,0.00015310018040051,"Ammonium_transpt, Ammonium_transpt_CS, NH4_transpt_AmtB-like_dom, Ammonium/urea_transptr","IPR001905, IPR018047, IPR024041, IPR029020","GO:0016021, GO:0008519, GO:0072488","integral component of membrane, ammonium transmembrane transporter activity, ammonium transmembrane transport",26.86685367,25.36579635,11.60212045,22.11153189,18.24590032,13.97235445
"FGRAMPH1_01T01355","F02",0.935252232116724,3.6885543640127e-08,"His_Pase_clade-2, His_PPase_superfam, Acid_Pase_AS","IPR000560, IPR029033, IPR033379","GO:0016021, GO:0016158, GO:0016311","integral component of membrane, 3-phytase activity, dephosphorylation",12.08089907,10.31850886,33.7771929,15.06443859,19.67859723,11.7622823
"FGRAMPH1_01T01357","F02",0.726985039617446,0.000945358520761913,"TauD/TfdA-like, TauD-like_sf","IPR003819, IPR042098","GO:0016491","oxidoreductase activity",1.180359334,3.995009815,29.40194727,7.23962476,4.25629133,0.998922256
"FGRAMPH1_01T01369","F02",0.378014499269861,0.134643011265396,"RRM_dom, Nucleotide-bd_a/b_plait_sf, SF3B6_RRM, RBD_domain_sf","IPR000504, IPR012677, IPR034150, IPR035979","GO:0005634, GO:0003723, GO:0006397","nucleus, RNA binding, mRNA processing",119.5405698,83.75002542,120.0939278,186.457642,134.6603479,75.76391256
"FGRAMPH1_01T01373","F02",0.817984658475504,6.02202132471841e-05,"Surf4, Surf1/Surf4","IPR002995, IPR045214","GO:0016021","integral component of membrane",107.9314858,154.7807647,149.5244876,104.6612751,130.8680555,52.9822287
"FGRAMPH1_01T01389","F02",0.91717037585378,2.21742572686507e-07,"bHLH_dom, HLH_DNA-bd_sf","IPR011598, IPR036638","GO:0046983","protein dimerization activity",8.19136761,10.94686796,8.919859073,4.260549908,9.067655633,3.609927466
"FGRAMPH1_01T01405","F02",0.807098694733657,9.00082143334454e-05,"Helicase_C, HRDC_dom, DNA/RNA_helicase_DEAH_CS, DNA_helicase_ATP-dep_RecQ, DEAD/DEAH_box_helicase_dom, Helicase_ATP-bd, RQC_domain, P-loop_NTPase, RecQ_Zn-bd, WH-like_DNA-bd_sf, WH_DNA-bd_sf, HRDC_dom_sf","IPR001650, IPR002121, IPR002464, IPR004589, IPR011545, IPR014001, IPR018982, IPR027417, IPR032284, IPR036388, IPR036390, IPR044876","GO:0003676, GO:0005524, GO:0016787, GO:0043138, GO:0006260, GO:0006281, GO:0006310, GO:0032508","nucleic acid binding, ATP binding, hydrolase activity, 3'-5' DNA helicase activity, DNA replication, DNA repair, DNA recombination, DNA duplex unwinding",1.041067934,1.226471207,4.816576742,2.599283486,1.341630079,1.598246943
"FGRAMPH1_01T01441","F02",0.857381101204101,1.090842194391e-05,"Cwf19-like_C_dom-2, Cwf19-like_C_dom-1, Cwf19-like","IPR006767, IPR006768, IPR040194","","",4.246711125,6.107994639,13.90776731,20.663892,7.388048158,3.133038332
"FGRAMPH1_01T01443","F02",0.924731256981876,1.10610005665728e-07,"UTP20_N, ARM-type_fold, UTP20_C","IPR011430, IPR016024, IPR046523","","",3.363869721,3.712665888,7.706563783,4.886678918,3.14504574,3.849660276
"FGRAMPH1_01T01459","F02",0.929114058815605,7.14513254523969e-08,"Zn2-C6_fun-type_DNA-bd, Transcription_factor_dom_fun, EF_Hand_1_Ca_BS, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR007219, IPR018247, IPR036864","GO:0005634, GO:0003677, GO:0008270, GO:0000981, GO:0006357","nucleus, DNA binding, zinc ion binding, DNA-binding transcription factor activity, RNA polymerase II-specific, regulation of transcription by RNA polymerase II",21.90046524,23.4164546,17.34012765,3.543129771,20.6588028,10.41586904
