"ID","moduleLabels","MM.01","p.MM.01","Interpro.Short.Description","Interpro.ID","GO","GO_term","R1.2","R3.4","R5.6","R7.8","Sp_3d","Sp_7d"
"FGRAMPH1_01T00153","F01",0.621897597770644,0.00768901416533208,"Thioesterase, AB_hydrolase","IPR001031, IPR029058","GO:0016787, GO:0009058","hydrolase activity, biosynthetic process",0.337709927,3.110636806,3.828394548,0,0.165505602,0.040307623
"FGRAMPH1_01T00167","F01",0.55214403031233,0.0215533738354367,"NADP_OxRdtase_dom, NADP_OxRdtase_dom_sf","IPR023210, IPR036812","GO:0047834","D-threo-aldose 1-dehydrogenase activity",9.043324907,74.50283088,102.1325177,41.12353782,14.90917873,2.186330955
"FGRAMPH1_01T00279","F01",0.851329261613775,1.46257222314719e-05,"MFS, MFS_dom, MFS_trans_sf","IPR011701, IPR020846, IPR036259","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",1.98626172,4.098402818,3.825771956,0,2.716466605,0.99677187
"FGRAMPH1_01T00283","F01",0.794325959616073,0.000139901105010393,"","","","",7.022074549,4.248927392,5.615145633,0,5.063104628,1.156317585
"FGRAMPH1_01T00295","F01",0.837614950147091,2.7183052795707e-05,"Zn2-C6_fun-type_DNA-bd, Fun_TF, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR021858, IPR036864","GO:0005634, GO:0000981, GO:0008270, GO:0006357","nucleus, DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding, regulation of transcription by RNA polymerase II",1.36926836,2.791598002,2.333363066,0,1.259722279,0.270789355
"FGRAMPH1_01T00309","F01",0.607799471629373,0.00964697118182119,"Sugar/inositol_transpt, MFS_sugar_transport-like, Sugar_transporter_CS, MFS_dom, MFS_trans_sf","IPR003663, IPR005828, IPR005829, IPR020846, IPR036259","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",2.416951603,0.862753074,3.032668675,0,2.090900362,1.644754955
"FGRAMPH1_01T00339","F01",0.622003928560869,0.00767556420328494,"Peptidase_S8/S53_dom, Peptidase_S8_subtilisin-rel, Peptidase_S8_Asp-AS, Peptidase_S8/S53_dom_sf","IPR000209, IPR015500, IPR023827, IPR036852","GO:0004252, GO:0006508","serine-type endopeptidase activity, proteolysis",0.573325848,0.52816334,0.830452701,0,0.630738276,0.048051384
"FGRAMPH1_01T00347","F01",0.817473022473059,6.14041368344933e-05,"Zn2-C6_fun-type_DNA-bd, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR036864","GO:0005634, GO:0000981, GO:0008270, GO:0006357","nucleus, DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding, regulation of transcription by RNA polymerase II",7.585490164,7.264422848,6.549954077,0,8.327582378,9.152091419
"FGRAMPH1_01T00349","F01",0.871972487363506,5.07494761992611e-06,"CAP10","IPR006598","GO:0016021, GO:0016740","integral component of membrane, transferase activity",0.901260245,2.152653909,7.423592899,0,2.78682042,1.377235016
"FGRAMPH1_01T00379","F01",0.929348092494955,6.97491195322119e-08,"Aldehyde_DH_dom, Ald_DH/histidinol_DH, Ald_DH_N, Ald_DH_C, Ald_DH_CS_GLU","IPR015590, IPR016161, IPR016162, IPR016163, IPR029510","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",4.989327598,15.73589619,10.4435699,0,7.378413832,1.570807757
"FGRAMPH1_01T00415","F01",0.960127541448835,1.04561054849133e-09,"Zn2-C6_fun-type_DNA-bd, Transcription_factor_dom_fun, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR007219, IPR036864","GO:0005634, GO:0003677, GO:0008270, GO:0000981, GO:0006357","nucleus, DNA binding, zinc ion binding, DNA-binding transcription factor activity, RNA polymerase II-specific, regulation of transcription by RNA polymerase II",1.226179415,2.404436524,3.248384665,0,1.577751432,0.822713731
"FGRAMPH1_01T00465","F01",0.87593170743841,4.05796498025725e-06,"Small_GTPase, Small_GTPase_Rho, Small_GTP-bd_dom, P-loop_NTPase","IPR001806, IPR003578, IPR005225, IPR027417","GO:0005829, GO:0005933, GO:0003924, GO:0005525, GO:0007264, GO:0030950, GO:0045921, GO:0090338","cytosol, cellular bud, GTPase activity, GTP binding, small GTPase mediated signal transduction, establishment or maintenance of actin cytoskeleton polarity, positive regulation of exocytosis, positive regulation of formin-nucleated actin cable assembly",33.58249695,30.63798728,40.03118776,0,36.40820306,50.1765111
"FGRAMPH1_01T00471","F01",0.866376762826958,6.87723423002545e-06,"Glutathione_S-Trfase_N, Glutathione-S-Trfase_C-like, Thioredoxin-like_sf, Glutathione-S-Trfase_C_sf, Glutathione_S-Trfase","IPR004045, IPR010987, IPR036249, IPR036282, IPR040079","GO:0016740, GO:0006749","transferase activity, glutathione metabolic process",102.9345893,40.32381439,48.1012402,0,14.96922838,14.60677144
"FGRAMPH1_01T00475","F01",0.80851456078891,8.55456024881012e-05,"GNAT_dom, Acyl_CoA_acyltransferase","IPR000182, IPR016181","GO:0008080","N-acetyltransferase activity",50.19784703,37.22843681,49.33275589,0,35.0957491,76.73731172
"FGRAMPH1_01T00481","F01",0.981595372657269,3.3754507282846e-12,"SDR_fam, Sc_DH/Rdtase_CS, NAD(P)-bd_dom_sf","IPR002347, IPR020904, IPR036291","GO:0016491","oxidoreductase activity",70.90935484,120.3244493,147.9162744,0,51.29474969,19.44267944
"FGRAMPH1_01T00491","F01",0.859136891812043,9.99384804527941e-06,"SAM-dependent_MTases","IPR029063","GO:0008168, GO:0032259","methyltransferase activity, methylation",0.850519099,5.630426084,10.03211705,0,1.398459361,0.664169141
"FGRAMPH1_01T00509","F01",0.966047599954507,3.18666241490036e-10,"","","","",3.910210659,4.733403879,12.10149674,0,6.409089925,1.99211398
"FGRAMPH1_01T00527","F01",0.854000349824305,1.28706832277659e-05,"MFS, MFS_trans_sf","IPR011701, IPR036259","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",1.968717789,3.532664991,5.225079923,0,1.380266382,0.39587914
"FGRAMPH1_01T00531","F01",0.661838600449053,0.00380385420386783,"Zn2-C6_fun-type_DNA-bd, Fun_TF, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR021858, IPR036864","GO:0005634, GO:0000981, GO:0008270, GO:0006357","nucleus, DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding, regulation of transcription by RNA polymerase II",6.812583378,4.81797669,7.018691153,0,4.598226969,16.91599203
"FGRAMPH1_01T00543","F01",0.925269708602183,1.04978684286325e-07,"Dynamin_stalk, Dynamin_GTPase, GED_dom, Dynamin_SF, P-loop_NTPase, G_DYNAMIN_dom, Dynamin_N","IPR000375, IPR001401, IPR020850, IPR022812, IPR027417, IPR030381, IPR045063","GO:0003924, GO:0005525","GTPase activity, GTP binding",5.641227803,7.284446834,7.29726854,0,6.554484671,1.004099289
"FGRAMPH1_01T00545","F01",0.545269299565517,0.023589714845013,"","","","",7.802460602,4.607254386,4.581489827,0,6.417335937,23.02263491
"FGRAMPH1_01T00559","F01",0.907080836401541,5.09585085730214e-07,"","","","",36.53447029,42.31386222,35.24810446,0,70.77914,23.25091268
"FGRAMPH1_01T00627","F01",0.657817115859689,0.00410145991542701,"GroES-like_sf, ADH-like_C, PKS_ER, NAD(P)-bd_dom_sf, Trans-enoyl_RdTase-like","IPR011032, IPR013149, IPR020843, IPR036291, IPR047122","GO:0016491","oxidoreductase activity",0.832996774,0.954662154,15.15129605,0,0.589908822,1.314273542
"FGRAMPH1_01T00631","F01",0.887162928915717,2.06030658783669e-06,"GroES-like_sf, ADH-like_C, ADH_N, PKS_ER, NAD(P)-bd_dom_sf","IPR011032, IPR013149, IPR013154, IPR020843, IPR036291","GO:0005634, GO:0000981, GO:0008270, GO:0016491, GO:0016747, GO:0006357","nucleus, DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding, oxidoreductase activity, acyltransferase activity, transferring groups other than amino-acyl groups, regulation of transcription by RNA polymerase II",5.799173358,17.71773671,91.23142993,0,12.10528243,6.433154079
"FGRAMPH1_01T00645","F01",0.872578808222929,4.90642805841988e-06,"His_PPase_superfam","IPR029033","","",2.3265305,4.174693193,9.406789285,0,5.911565148,6.678251677
"FGRAMPH1_01T00647","F01",0.853631478900219,1.31018440044591e-05,"Znf_C2H2_type, Znf_C2H2_sf","IPR013087, IPR036236","","",3.046583249,7.417824072,30.53737227,0,5.788643909,1.813347244
"FGRAMPH1_01T00667","F01",0.864943181369112,7.41796763386532e-06,"","","","",2.95559262,5.796562695,22.04303429,0,3.708501288,1.768373429
"FGRAMPH1_01T00677","F01",0.910145711734964,3.99881948000283e-07,"","","","",1.502693526,1.409978971,3.342560113,0,2.489266457,1.454217891
"FGRAMPH1_01T00695","F01",0.613304043918213,0.0088401113246234,"","","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",3.371203229,3.429424478,10.11349521,0,7.376515966,16.45548622
"FGRAMPH1_01T00697","F01",0.972081168576369,7.47561019137476e-11,"Calcineurin-like_PHP_ApaH, 5_nucleotidase/apyrase, Pesterase_C1039, Metallo-depent_PP-like, 5'-Nucleotdase_C_sf, YHR202W_N","IPR004843, IPR006179, IPR014485, IPR029052, IPR036907, IPR041823","GO:0016787, GO:0009166","hydrolase activity, nucleotide catabolic process",13.63145805,14.9665053,53.6637132,0,18.69141039,7.227499104
"FGRAMPH1_01T00715","F01",0.882713304537798,2.71704545732619e-06,"Battenin_disease_Cln3","IPR003492","GO:0005774, GO:0016021","vacuolar membrane, integral component of membrane",5.272462517,11.56449205,37.5610312,0,4.900110405,2.18469453
"FGRAMPH1_01T00719","F01",0.948381289758441,7.00600119774175e-09,"Nic_PRibTrfase-Fam, Nicotinate_pribotase-like_C, NAPRTase_N, N/Namide_PRibTrfase","IPR007229, IPR036068, IPR040727, IPR041525","GO:0000781, GO:0005634, GO:0004514, GO:0004516, GO:0000183, GO:0006348, GO:0009435, GO:0019358","chromosome, telomeric region, nucleus, nicotinate-nucleotide diphosphorylase (carboxylating) activity, nicotinate phosphoribosyltransferase activity, rDNA heterochromatin formation, GO:0006348, NAD biosynthetic process, nicotinate nucleotide salvage",32.99999219,54.80236201,39.43741182,0,28.67178484,15.74349066
"FGRAMPH1_01T00721","F01",0.97307019548446,5.72021042123065e-11,"WD40_repeat, Haem_d1_sf, WD40/YVTN_repeat-like_dom_sf, WD40_repeat_dom_sf, UTP4","IPR001680, IPR011048, IPR015943, IPR036322, IPR046351","","",6.188636429,11.03748396,21.23219274,0,10.21804418,6.020806684
"FGRAMPH1_01T00749","F01",0.878342013397062,3.5283009372696e-06,"","","","",6.287020535,40.12520413,39.90700482,0,19.35210971,3.055543531
"FGRAMPH1_01T00753","F01",0.991054638479992,1.54956503020932e-14,"GNAT_dom, Bromodomain, Acyl_CoA_acyltransferase, Bromodomain_CS, Bromodomain-like_sf, GCN5","IPR000182, IPR001487, IPR016181, IPR018359, IPR036427, IPR037800","GO:0005634, GO:0004402, GO:0016573","nucleus, histone acetyltransferase activity, histone acetylation",13.27014078,16.27604574,29.88254592,0,16.79905326,7.885002487
"FGRAMPH1_01T00765","F01",0.963864694678074,5.05286341068441e-10,"Alk_phosphatase_PhoD-like, PhoD-like_sf, PhoD_2-like","IPR018946, IPR038607, IPR043904","","",1.857000081,5.877314222,10.25610019,0,4.309108713,1.183728708
"FGRAMPH1_01T00773","F01",0.930068052168763,6.47291162596531e-08,"AMP-dep_Synth/Lig, AMP-bd_C, ANL_N_sf","IPR000873, IPR025110, IPR042099","GO:0016874","ligase activity",2.028436236,2.168176389,4.163321815,0,3.361268746,0.897243472
"FGRAMPH1_01T00787","F01",0.92082520657991,1.59795548512687e-07,"Cep57_MT-bd_dom, PPC89_CLD","IPR024957, IPR025925","GO:0005737, GO:0008017","cytoplasm, microtubule binding",3.340037888,7.064963062,24.14563538,0,5.541267553,1.443738847
"FGRAMPH1_01T00789","F01",0.843709578058026,2.0787733639144e-05,"Glyco_hydro_76, 6-hairpin_glycosidase_sf","IPR005198, IPR008928","GO:0016787, GO:0005975","hydrolase activity, carbohydrate metabolic process",8.716303173,8.607656128,9.017107767,0,11.45466881,12.54724993
"FGRAMPH1_01T00805","F01",0.966640068493932,2.79733309890223e-10,"MOB_kinase_act_fam, MOB_kinase_act_sf","IPR005301, IPR036703","GO:0005634, GO:0016788, GO:0006397","nucleus, hydrolase activity, acting on ester bonds, mRNA processing",21.34288595,26.65894812,49.70535619,0,26.7765489,21.08490574
"FGRAMPH1_01T00819","F01",0.973211224209961,5.50157554077066e-11,"Naa35/Mak10","IPR007244","GO:0031417, GO:0016740, GO:0017196","NatC complex, transferase activity, N-terminal peptidyl-methionine acetylation",4.534289448,9.412048289,10.53233665,0,7.64100378,2.231081573
"FGRAMPH1_01T00869","F01",0.790929792072659,0.000156513553835123,"Peptidase_M12B, Disintegrin_dom, MetalloPept_cat_dom_sf, ZnMc_ADAM_fungal, Disintegrin_dom_sf","IPR001590, IPR001762, IPR024079, IPR034028, IPR036436","GO:0016021, GO:0004222, GO:0006508, GO:0007229","integral component of membrane, metalloendopeptidase activity, proteolysis, integrin-mediated signaling pathway",0.344069481,4.651452508,12.70529973,0,1.376451318,1.61552086
"FGRAMPH1_01T00871","F01",0.843814931578788,2.06895378622326e-05,"","","","",15.11787669,11.16652417,10.31538517,0,19.46649788,14.01919586
"FGRAMPH1_01T00877","F01",0.929064936632436,7.18131015134039e-08,"FAD-bd_8, Fe_red_NAD-bd_6, Fe3_Rdtase_TM_dom, FAD-bd_FR_type, FNR_nucleotide-bd","IPR013112, IPR013121, IPR013130, IPR017927, IPR039261","GO:0016021, GO:0016491, GO:0006811","integral component of membrane, oxidoreductase activity, ion transport",2.530388757,4.661328093,6.246120593,0,3.265372849,1.112460931
"FGRAMPH1_01T00883","F01",0.98140699492733,3.64136811071038e-12,"Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS","IPR000719, IPR008271, IPR011009, IPR017441","GO:0003747, GO:0004674, GO:0005524, GO:0006415, GO:0006468","translation release factor activity, protein serine/threonine kinase activity, ATP binding, translational termination, protein phosphorylation",17.90190661,26.00000531,26.59116934,0,20.90555526,10.26354469
"FGRAMPH1_01T00885","F01",0.985119927443048,6.92366963051002e-13,"P_Acid_Pase_2/haloperoxidase, Aur1/Ipt1, P_Acid_Pase_2/haloperoxi_sf","IPR000326, IPR026841, IPR036938","GO:0016021","integral component of membrane",16.94403484,32.38441151,55.63210178,0,25.05085343,6.066552383
"FGRAMPH1_01T00895","F01",0.950337110063164,5.27403994468013e-09,"P-loop_NTPase, CLP1_P, Clp1/Grc3","IPR027417, IPR032319, IPR045116","GO:0005730, GO:0005524, GO:0051731, GO:0006364, GO:0016310","nucleolus, ATP binding, polynucleotide 5'-hydroxyl-kinase activity, rRNA processing, phosphorylation",2.190028939,2.840505739,3.79569867,0,2.860256435,1.144214813
"FGRAMPH1_01T00899","F01",0.972659427979952,6.4003348518033e-11,"Zn2-C6_fun-type_DNA-bd, Transcription_factor_dom_fun, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR007219, IPR036864","GO:0005634, GO:0003677, GO:0008270, GO:0000981, GO:0006357","nucleus, DNA binding, zinc ion binding, DNA-binding transcription factor activity, RNA polymerase II-specific, regulation of transcription by RNA polymerase II",6.461970437,13.45833248,13.54264686,0,9.330783241,3.348705535
"FGRAMPH1_01T00909","F01",0.933894037293342,4.29276704447712e-08,"Znf_C2H2_type, Znf_C2H2_sf","IPR013087, IPR036236","","",30.13891355,60.63949046,45.79101192,0,64.99610671,23.74278264
"FGRAMPH1_01T00915","F01",0.750237078544532,0.000522397637377326,"MFS, MFS_dom, MFS_trans_sf","IPR011701, IPR020846, IPR036259","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",3.940615373,11.49956297,2.475718054,0,4.757780019,0.903945783
"FGRAMPH1_01T00921","F01",0.642917000515236,0.00537301458056916,"","","","",1.263077144,0.664625394,6.168845357,0,0.668137612,1.78915676
"FGRAMPH1_01T00931","F01",0.894470600664317,1.27457652748692e-06,"NFYA","IPR001289","GO:0005634, GO:0003677, GO:0003700, GO:0006355","nucleus, DNA binding, DNA-binding transcription factor activity, regulation of DNA-templated transcription",8.258290004,41.95233935,44.95210726,0,27.80782126,5.73101077
"FGRAMPH1_01T00939","F01",0.984368537278318,9.99663849597356e-13,"RasGAP_C, RasGAP_dom, Rho_GTPase_activation_prot, RasGAP_CS","IPR000593, IPR001936, IPR008936, IPR023152","GO:0004672, GO:0006468, GO:0007165, GO:0043087","protein kinase activity, protein phosphorylation, signal transduction, regulation of GTPase activity",11.64340942,19.06799523,27.58238792,0,12.64931515,3.963521898
"FGRAMPH1_01T00943","F01",0.962658197469991,6.44152704513192e-10,"","","GO:0016021, GO:0004672, GO:0005524, GO:0006468, GO:0007165, GO:0043087","integral component of membrane, protein kinase activity, ATP binding, protein phosphorylation, signal transduction, regulation of GTPase activity",5.018436362,4.058212361,7.725077618,0,6.48760842,2.785160934
"FGRAMPH1_01T00945","F01",0.95706616330027,1.80485461447853e-09,"LSM_dom_euk/arc, LSM_dom_sf, LSm4/Sm_D1/D3, Sm_D1, Sm","IPR001163, IPR010920, IPR027141, IPR034102, IPR047575","GO:0000243, GO:0005682, GO:0005685, GO:0005829, GO:0046540, GO:0071004, GO:0003729, GO:0000387","commitment complex, U5 snRNP, U1 snRNP, cytosol, U4/U6 x U5 tri-snRNP complex, U2-type prespliceosome, mRNA binding, spliceosomal snRNP assembly",35.67614555,40.90519236,46.65864771,0,47.30057583,24.55588352
"FGRAMPH1_01T00953","F01",0.859355655863778,9.8846010837772e-06,"Metallo-B-lactamas, DRMBL, RibonucZ/Hydroxyglut_hydro","IPR001279, IPR011084, IPR036866","GO:0005634, GO:0006974","nucleus, cellular response to DNA damage stimulus",5.730618414,4.809122764,6.790417834,0,6.000386502,4.632831806
"FGRAMPH1_01T00955","F01",0.969794062324929,1.34037823959176e-10,"","","","",77.84008238,90.43447096,93.51517179,0,54.76955383,27.56744329
"FGRAMPH1_01T00961","F01",0.959757314716703,1.11945276925609e-09,"ThiF_NAD_FAD-bd, E2-binding, Ub_act_enz_dom_a_sf, Uba3_N, Ubiquitin-activating_enz, ThiF/MoeB/HesA","IPR000594, IPR014929, IPR023318, IPR030468, IPR035985, IPR045886","GO:0005524, GO:0019781, GO:0045116","ATP binding, NEDD8 activating enzyme activity, protein neddylation",15.07088457,20.55004287,18.73365141,0,23.06432417,5.506263582
"FGRAMPH1_01T00965","F01",0.753785639165306,0.000474568516985078,"","","","",27.34356567,23.02465553,6.319321217,0,4.462558375,2.936156472
"FGRAMPH1_01T00979","F01",0.974234331648507,4.12039743271917e-11,"RRM_dom, Nucleotide-bd_a/b_plait_sf, CSTF2_hinge, CSTF_C, RBD_domain_sf, CSTF_C_sf","IPR000504, IPR012677, IPR025742, IPR026896, IPR035979, IPR038192","GO:0005634, GO:0003723, GO:0031124","nucleus, RNA binding, mRNA 3'-end processing",15.65590155,15.35274187,27.30821895,0,22.71999954,8.667963481
"FGRAMPH1_01T00981","F01",0.984292121543655,1.03667483223414e-12,"MgTranspt_CorA/ZnTranspt_ZntB, Alr1-like","IPR002523, IPR044089","GO:0016021, GO:0015095, GO:1903830","integral component of membrane, magnesium ion transmembrane transporter activity, magnesium ion transmembrane transport",6.307853524,10.83678338,20.05987306,0,10.66719246,3.172499349
"FGRAMPH1_01T00983","F01",0.975627443194766,2.72671376744661e-11,"CCAAT-binding_factor, Noc4","IPR005612, IPR027193","GO:0016020, GO:0042254","membrane, ribosome biogenesis",9.280054756,16.32843271,18.18850888,0,15.15572774,7.085704278
"FGRAMPH1_01T00997","F01",0.928112667214023,7.91439877152237e-08,"Pan_app","IPR003609","GO:0016021, GO:0016740","integral component of membrane, transferase activity",6.839887664,10.71556153,13.44901687,0,8.775512774,2.620648496
"FGRAMPH1_01T01009","F01",0.74397203450168,0.000616616031423678,"HMG_box_dom, HMG_box_dom_sf","IPR009071, IPR036910","GO:0005634, GO:0003677","nucleus, DNA binding",331.4093651,274.2746818,376.5309637,247.1099974,299.6071843,143.943365
"FGRAMPH1_01T01011","F01",0.952327471034255,3.90340587510076e-09,"","","","",36.37875084,68.14577278,45.12468615,0,49.53469887,14.31411102
"FGRAMPH1_01T01045","F01",0.968550649445245,1.80740036504913e-10,"ARM-like, ARM-type_fold, Symplekin/Pta1, Symplekin/Pta1_N","IPR011989, IPR016024, IPR021850, IPR032460","GO:0005634, GO:0006397","nucleus, mRNA processing",7.038365893,6.368932723,19.40305445,0,7.602931442,3.894766462
"FGRAMPH1_01T01047","F01",0.930886225193154,5.94039892137965e-08,"","","","",2.484081412,9.557632824,13.18197322,0,8.866734589,3.694488811
"FGRAMPH1_01T01051","F01",0.845076942473069,1.95434770551495e-05,"Zn2-C6_fun-type_DNA-bd, Transcription_factor_dom_fun, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR007219, IPR036864","GO:0005634, GO:0003677, GO:0008270, GO:0000981, GO:0006357","nucleus, DNA binding, zinc ion binding, DNA-binding transcription factor activity, RNA polymerase II-specific, regulation of transcription by RNA polymerase II",1.570326718,7.065307375,8.826300974,0,1.095883015,0.77887548
"FGRAMPH1_01T01063","F01",0.70278161319963,0.00165289815362633,"","","","",47.25658377,48.76265955,45.65799988,0,37.07278948,115.3852188
"FGRAMPH1_01T01091","F01",0.982247159088302,2.58051133011482e-12,"Gpn, P-loop_NTPase, Gpn3","IPR004130, IPR027417, IPR030228","GO:0005525, GO:0016787, GO:0006606, GO:0007064","GTP binding, hydrolase activity, protein import into nucleus, mitotic sister chromatid cohesion",17.8097379,24.97699167,26.13500218,0,19.63665945,7.021873816
"FGRAMPH1_01T01101","F01",0.944608151449507,1.17613487342364e-08,"PLipase_C_PInositol-sp_X_dom, PLC-like_Pdiesterase_TIM-brl","IPR000909, IPR017946","GO:0008081, GO:0006629","phosphoric diester hydrolase activity, lipid metabolic process",4.484242588,8.368217076,8.472033152,0,7.077211113,1.952536142
"FGRAMPH1_01T01107","F01",0.993062787034727,2.31538036741635e-15,"CAP-Gly_domain, Leu-rich_rpt_typical-subtyp, LRR_dom_sf, CAP-Gly_dom_sf","IPR000938, IPR003591, IPR032675, IPR036859","GO:0005874, GO:0043014, GO:0006457","microtubule, alpha-tubulin binding, protein folding",16.07244176,25.56740866,30.04290687,0,20.81300672,7.114918293
