"ID","moduleLabels","MM.07","p.MM.07","Interpro.Short.Description","Interpro.ID","GO","GO_term","R1.2","R3.4","R5.6","R7.8","Sp_3d","Sp_7d"
"FGRAMPH1_01T02279","F07",0.937800758656264,2.74989537375788e-08,"Ala-tRNA-lgiase_IIc, DHHA1_dom, Transl_B-barrel_sf, tRNA_SAD, Ala-tRNA-ligase_IIc_anticod-bd, Thr/Ala-tRNA-synth_IIc_edit, Ala-tRNA-synth_IIc_N, Ala-tRNA-synth_IIc_core, Ala_tRNA_ligase_euk/bac","IPR002318, IPR003156, IPR009000, IPR012947, IPR018162, IPR018163, IPR018164, IPR018165, IPR023033","GO:0005739, GO:0000049, GO:0004813, GO:0005524, GO:0008270, GO:0070143","mitochondrion, tRNA binding, alanine-tRNA ligase activity, ATP binding, zinc ion binding, mitochondrial alanyl-tRNA aminoacylation",38.98371401,72.06312673,39.76663443,64.42788657,42.84270715,27.90184568
"FGRAMPH1_01T02291","F07",0.841479143682111,2.29612954640538e-05,"UDG_fam1, Uracil-DNA_glycosylase-like, Ura-DNA_Glyclase_AS, Uracil-DNA_glycosylase-like_sf","IPR002043, IPR005122, IPR018085, IPR036895","GO:0005634, GO:0005739, GO:0016021, GO:0004844, GO:0006284","nucleus, mitochondrion, integral component of membrane, uracil DNA N-glycosylase activity, base-excision repair",10.69142724,16.30272916,32.95494202,63.05666076,22.58356566,5.177818241
"FGRAMPH1_01T02301","F07",0.940559689735708,1.97269044071042e-08,"RNA_pol_II_repeat_euk, RNA_pol_asu, RNA_pol_N, RNA_pol_Rpb1_3, RNA_pol_Rpb1_7, RNA_pol_Rpb1_6, RNA_pol_Rpb1_1, RNA_pol_Rpb1_5, RNA_pol_Rpb1_4, Rpb1_funnel_sf, RNA_pol_Rpb1_7_sf, RNA_pol_Rpb1_3_sf, RNA_pol_Rpb1_clamp_domain, DNA-dir_RpoC_beta_prime","IPR000684, IPR000722, IPR006592, IPR007066, IPR007073, IPR007075, IPR007080, IPR007081, IPR007083, IPR038120, IPR038593, IPR042102, IPR044893, IPR045867","GO:0005634, GO:0003677, GO:0003899, GO:0046872, GO:0006366","nucleus, DNA binding, DNA-directed 5'-3' RNA polymerase activity, metal ion binding, transcription by RNA polymerase II",19.1296858,18.49812062,40.47906211,46.79913943,21.40039655,11.83686802
"FGRAMPH1_01T02429","F07",0.898799391164614,9.43115384227233e-07,"Zn2-C6_fun-type_DNA-bd, Transcription_factor_dom_fun, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR007219, IPR036864","GO:0005634, GO:0003677, GO:0008270, GO:0000981, GO:0006357","nucleus, DNA binding, zinc ion binding, DNA-binding transcription factor activity, RNA polymerase II-specific, regulation of transcription by RNA polymerase II",12.26015468,29.29977232,31.66581553,41.47529561,19.43115009,7.163671331
"FGRAMPH1_01T02497","F07",0.939539173304133,2.2346211153464e-08,"WH2_dom","IPR003124","GO:0003779","actin binding",32.77553143,23.93504099,24.20861943,48.91652238,33.31098357,12.7048004
"FGRAMPH1_01T02499","F07",0.916426424694497,2.36600097539658e-07,"Ribosomal_L37_mit","IPR013870","GO:0005739, GO:0005840","mitochondrion, ribosome",135.7102582,88.31804508,80.5136555,132.5937405,120.3597338,80.40282058
"FGRAMPH1_01T02563","F07",0.957586972189732,1.64948781064369e-09,"Znf_C2H2_type, Znf_C2H2_sf","IPR013087, IPR036236","","",9.917025925,11.86536223,11.474444,23.33278244,13.72401827,6.354664113
"FGRAMPH1_01T02627","F07",0.944969196706084,1.12102947904715e-08,"","","","",5.874846718,5.36964799,5.99973116,5.000051349,4.978821098,4.039995298
"FGRAMPH1_01T02633","F07",0.897828896766152,1.01016303432229e-06,"Pr_cel_nuc_antig, Pr_cel_nuc_antig_N, Pr_cel_nuc_antig_C, Pr_cel_nuc_antig_CS","IPR000730, IPR022648, IPR022649, IPR022659","GO:0000781, GO:0000785, GO:0005654, GO:0016021, GO:0035861, GO:0043596, GO:0043626, GO:0003677, GO:0017022, GO:0030337, GO:0042802, GO:0000710, GO:0006272, GO:0006289, GO:0006348, GO:0030466, GO:0034087, GO:0035753, GO:0042276, GO:0070914, GO:0070987, GO:1900264, GO:1902394, GO:1903022, GO:1903364, GO:1903459","chromosome, telomeric region, chromatin, nucleoplasm, integral component of membrane, site of double-strand break, nuclear replication fork, PCNA complex, DNA binding, myosin binding, DNA polymerase processivity factor activity, identical protein binding, meiotic mismatch repair, leading strand elongation, nucleotide-excision repair, GO:0006348, silent mating-type cassette heterochromatin formation, establishment of mitotic sister chromatid cohesion, maintenance of DNA trinucleotide repeats, error-prone translesion synthesis, UV-damage excision repair, error-free translesion synthesis, positive regulation of DNA-directed DNA polymerase activity, positive regulation of exodeoxyribonuclease activity, positive regulation of phosphodiesterase activity, acting on 3'-phosphoglycolate-terminated DNA strands, GO:1903364, mitotic DNA replication lagging strand elongation",59.63961246,74.85053505,115.4058322,109.9821668,85.960707,23.25938155
"FGRAMPH1_01T02647","F07",0.904283510402855,6.31256112647298e-07,"PPIase_FKBP_dom, PPIase_Fpr3/Fpr4-like, NPL","IPR001179, IPR023566, IPR041232","GO:0016301, GO:0016853, GO:0140096, GO:0006464","kinase activity, isomerase activity, catalytic activity, acting on a protein, GO:0006464",43.82179701,62.0577156,195.5623802,118.0504279,64.8285826,34.27365862
"FGRAMPH1_01T02757","F07",0.927039096953963,8.81706772271667e-08,"G_patch_dom","IPR000467","GO:0003676","nucleic acid binding",21.23247248,26.66142707,47.3501249,70.14498651,26.89909143,18.2446049
"FGRAMPH1_01T02777","F07",0.692377669791979,0.00206812531320503,"","","GO:0016021","integral component of membrane",4.263902763,3.979553349,3.960195181,41.54240244,7.631303635,1.98450288
"FGRAMPH1_01T02821","F07",0.963275305350039,5.69496408637799e-10,"Ribosomal_S8e/biogenesis_NSA2, NSA2_fam","IPR022309, IPR039411","GO:0005730, GO:0016274, GO:0006364, GO:0035246","nucleolus, protein-arginine N-methyltransferase activity, rRNA processing, peptidyl-arginine N-methylation",68.36302859,66.90554646,108.4903192,194.8867675,79.70908112,40.95693115
"FGRAMPH1_01T02833","F07",0.816025252947084,6.48611402502207e-05,"P5CDH/ALDH4A1, Aldehyde_DH_dom, Ald_DH_CS_CYS, Ald_DH/histidinol_DH, Ald_DH_N, Ald_DH_C, Ald_DH_CS_GLU","IPR005931, IPR015590, IPR016160, IPR016161, IPR016162, IPR016163, IPR029510","GO:0003842, GO:0016620, GO:0010133","1-pyrroline-5-carboxylate dehydrogenase activity, oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor, proline catabolic process to glutamate",62.96071841,45.82336155,23.45806515,33.84232327,55.23251302,27.35293998
"FGRAMPH1_01T02861","F07",0.952209736932513,3.97492017007869e-09,"ATPase_V1-cplx_hsu, ATPase_V1-cplx_hsu_C, ARM-like, ARM-type_fold, ATPase_V1-cplx_hsu_C_sf","IPR004908, IPR011987, IPR011989, IPR016024, IPR038497","GO:0000221, GO:0046961, GO:1902600","vacuolar proton-transporting V-type ATPase, V1 domain, proton-transporting ATPase activity, rotational mechanism, proton transmembrane transport",56.30896085,73.88527342,84.60415563,69.22823322,78.66552149,37.30178619
"FGRAMPH1_01T02903","F07",0.895972217613441,1.14984129491938e-06,"Glutaredoxin, Glutaredoxin_subgr, Thioredoxin-like_sf","IPR002109, IPR014025, IPR036249","GO:0016021, GO:0097573","integral component of membrane, glutathione oxidoreductase activity",52.20823485,32.63946913,33.2848288,106.4228734,41.94616645,32.18770866
"FGRAMPH1_01T02913","F07",0.887858052514372,1.9711106240659e-06,"bHLH_dom, HLH_DNA-bd_sf, Esc1_bHLHzip","IPR011598, IPR036638, IPR040106","GO:0046983","protein dimerization activity",11.87237233,11.40610988,20.60761489,45.53931786,17.17851063,6.219323207
"FGRAMPH1_01T02939","F07",0.935608058530563,3.54292243558675e-08,"GTP_binding_domain, Gnl3_N_dom, GTP-bd_ortho_bundle_sf, P-loop_NTPase, G_CP_dom","IPR006073, IPR014813, IPR023179, IPR027417, IPR030378","GO:0005525","GTP binding",12.41906077,13.0966498,27.37833449,27.50986565,13.25893724,7.263027782
"FGRAMPH1_01T02959","F07",0.909084154080414,4.35326703221766e-07,"Znf_UBR, ClpS_core, WH_DNA-bd_sf, UBR1-like, E3_ELL-like, E3_ligase_UBR-like_C","IPR003126, IPR003769, IPR036390, IPR039164, IPR042065, IPR044046","GO:0008270, GO:0061630, GO:0016567, GO:0071596","zinc ion binding, ubiquitin protein ligase activity, protein ubiquitination, ubiquitin-dependent protein catabolic process via the N-end rule pathway",11.58904406,10.6359033,12.99283898,17.68630471,11.56167193,12.23837282
"FGRAMPH1_01T02969","F07",0.85307378414536,1.34580220721444e-05,"SIS_dom, GlmS_trans, GATase_2_dom, Ntn_hydrolases_N, GlmS/AgaS_SIS, GlmS/FrlB_SIS, GFAT_N","IPR001347, IPR005855, IPR017932, IPR029055, IPR035466, IPR035490, IPR047084","GO:0004360, GO:0097367, GO:0006048, GO:0006541","glutamine-fructose-6-phosphate transaminase (isomerizing) activity, carbohydrate derivative binding, UDP-N-acetylglucosamine biosynthetic process, glutamine metabolic process",55.19988505,134.5436124,156.4910726,58.4236264,87.04511461,29.23515565
"FGRAMPH1_01T02979","F07",0.913498923082668,3.0365671637992e-07,"RhoGAP_dom, Znf_LIM, Rho_GTPase_activation_prot","IPR000198, IPR001781, IPR008936","GO:0000935, GO:0051285, GO:0005096, GO:0046872, GO:0007165, GO:0008360, GO:0032956, GO:0050790, GO:1903338","division septum, cell cortex of cell tip, GTPase activator activity, metal ion binding, signal transduction, regulation of cell shape, regulation of actin cytoskeleton organization, regulation of catalytic activity, regulation of cell wall organization or biogenesis",11.11339398,10.85645924,15.87315989,17.3208221,12.41868483,10.27860517
"FGRAMPH1_01T03077","F07",0.872736973474341,4.86325996725308e-06,"Haem_peroxidase, Peroxidase_I, Haem_peroxidase_sf, Peroxidases_heam-ligand_BS, Peroxidases_AS, Ccp1-like","IPR002016, IPR002207, IPR010255, IPR019793, IPR019794, IPR044831","GO:0005759, GO:0016021, GO:0004130, GO:0020037, GO:0046872, GO:0034599, GO:0098869","mitochondrial matrix, integral component of membrane, cytochrome-c peroxidase activity, heme binding, metal ion binding, cellular response to oxidative stress, cellular oxidant detoxification",115.6929879,221.2900793,238.1299145,78.24419038,126.5975599,37.83749718
"FGRAMPH1_01T03087","F07",0.932559328276002,4.96750364864461e-08,"aa-tRNA-synt_IIb, Thr-tRNA-ligase_IIa, TGS, Anticodon-bd, aa-tRNA-synth_II, Beta-grasp_dom_sf, TGS-like, tRNA_SAD, Thr/Ala-tRNA-synth_IIc_edit, ThrRS_core, Anticodon-bd_dom_sf, ThrRS_anticodon","IPR002314, IPR002320, IPR004095, IPR004154, IPR006195, IPR012675, IPR012676, IPR012947, IPR018163, IPR033728, IPR036621, IPR047246","GO:0005737, GO:0004829, GO:0005524, GO:0006435","cytoplasm, threonine-tRNA ligase activity, ATP binding, threonyl-tRNA aminoacylation",71.84545399,136.1558003,83.02711082,86.85792681,97.88994699,33.53913468
"FGRAMPH1_01T03099","F07",0.95030353900458,5.30031651175072e-09,"AreA_GATA","IPR013860","","",24.86400676,22.60000231,15.08138589,30.67757928,15.82939338,8.451356403
"FGRAMPH1_01T03115","F07",0.9388631317141,2.42414706294582e-08,"Sec10-like","IPR009976","GO:0000145, GO:0006887, GO:0015031","exocyst, exocytosis, protein transport",13.25731692,10.49498045,13.34609067,29.42127706,12.62108,9.422370873
"FGRAMPH1_01T03171","F07",0.778702842848204,0.000230680608646079,"Mediator_Med14","IPR013947","GO:0016592, GO:0003712, GO:0004345, GO:0050661, GO:0006006, GO:0006098, GO:0006357","mediator complex, transcription coregulator activity, glucose-6-phosphate dehydrogenase activity, NADP binding, glucose metabolic process, pentose-phosphate shunt, regulation of transcription by RNA polymerase II",6.58716933,6.735611142,16.57306695,56.0369887,7.429456873,2.211480902
"FGRAMPH1_01T03209","F07",0.889299534313252,1.79659883517886e-06,"Aliphatic_acid_kin_short-chain, Ac/propionate_kinase, Aliphatic_acid_kinase_CS, ATPase_NBD","IPR000890, IPR004372, IPR023865, IPR043129","GO:0016021, GO:0000287, GO:0005524, GO:0008776, GO:0006082, GO:0006085, GO:0016310","integral component of membrane, magnesium ion binding, ATP binding, acetate kinase activity, organic acid metabolic process, acetyl-CoA biosynthetic process, phosphorylation",29.36722331,31.94144051,25.56161286,50.03951594,28.78218685,30.46580831
"FGRAMPH1_01T03257","F07",0.938983390714994,2.38945663222697e-08,"Glutaredoxin, Monothiol_GRX-rel, Thioredoxin_domain, GRX_PICOT-like, Thioredoxin-like_sf","IPR002109, IPR004480, IPR013766, IPR033658, IPR036249","GO:0005634, GO:0005829, GO:0015038, GO:0046872, GO:0051537, GO:0097573, GO:0006879, GO:1903026","nucleus, cytosol, glutathione disulfide oxidoreductase activity, metal ion binding, 2 iron, 2 sulfur cluster binding, glutathione oxidoreductase activity, cellular iron ion homeostasis, negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding",49.12557387,55.02805493,35.65776634,56.7970845,53.59172764,27.62567075
"FGRAMPH1_01T03313","F07",0.908597327817151,4.52460409847584e-07,"eIF3j, eIF3-like_dom_sf","IPR013906, IPR023194","GO:0005737, GO:0006412","cytoplasm, translation",72.50320492,96.39156155,67.26019098,94.80189274,74.81272905,23.46306615
"FGRAMPH1_01T03347","F07",0.926215842438516,9.56785035532257e-08,"T_SNARE_dom","IPR000727","","",68.76572032,87.27760813,183.0426726,107.9829784,90.67319137,67.35956615
"FGRAMPH1_01T03353","F07",0.365118937742372,0.149564850790782,"Uroporphyrinogen_deCOase, Uroporphyrinogen_deCO2ase_HemE, UROD/MetE-like_sf","IPR000257, IPR006361, IPR038071","GO:0004853, GO:0006782","uroporphyrinogen decarboxylase activity, protoporphyrinogen IX biosynthetic process",47.24051956,91.35638958,54.5072973,115.4246782,72.71436086,28.73860689
