"ID","moduleLabels","MM.09","p.MM.09","Interpro.Short.Description","Interpro.ID","GO","GO_term","R1.2","R3.4","R5.6","R7.8","Sp_3d","Sp_7d"
"FGRAMPH1_01T01059","F09",0.977384969859151,1.5633999309642e-11,"SDR_fam, NAD(P)-bd_dom_sf, DECR2-like","IPR002347, IPR036291, IPR045017","GO:0008670, GO:0009062","2,4-dienoyl-CoA reductase (NADPH) activity, fatty acid catabolic process",19.67334991,24.9300074,35.47484311,32.47937584,30.56526428,10.51506415
"FGRAMPH1_01T01133","F09",0.878395761711148,3.51719682332652e-06,"Fcf1/Utp23, PIN-like_dom_sf","IPR006984, IPR029060","GO:0005730, GO:0032040, GO:0004722, GO:0006364, GO:0016311","nucleolus, small-subunit processome, protein serine/threonine phosphatase activity, rRNA processing, dephosphorylation",14.55704777,20.75379056,52.07595092,35.72977585,26.28241859,37.11380073
"FGRAMPH1_01T01135","F09",0.975404145045368,2.91786301038976e-11,"DUF726, AB_hydrolase","IPR007941, IPR029058","GO:0016021","integral component of membrane",3.632261731,6.359401356,9.257272311,9.217206013,5.265396772,2.19402538
"FGRAMPH1_01T01153","F09",0.91051045514408,3.88288344193278e-07,"","","","",8.649528453,5.779061826,13.33499441,15.07599947,7.768182494,6.674927556
"FGRAMPH1_01T01205","F09",0.94755740519519,7.87045193935165e-09,"Prot_kinase_dom, AGC-kinase_C, Ser/Thr_kinase_AS, Kinase-like_dom_sf, STKc_AGC","IPR000719, IPR000961, IPR008271, IPR011009, IPR045270","GO:0005737, GO:0004711, GO:0005524, GO:0018105, GO:0038202, GO:0046777","cytoplasm, ribosomal protein S6 kinase activity, ATP binding, peptidyl-serine phosphorylation, TORC1 signaling, protein autophosphorylation",26.21291251,36.36240931,59.54998045,30.62220555,28.52963208,8.419246328
"FGRAMPH1_01T01281","F09",0.869661271138287,5.76329621268536e-06,"Hexokinase, Hexokinase_BS, Hexokinase_N, Hexokinase_C, ATPase_NBD","IPR001312, IPR019807, IPR022672, IPR022673, IPR043129","GO:0004396, GO:0005524, GO:0005536, GO:0001678, GO:0006096, GO:0046835","hexokinase activity, ATP binding, glucose binding, cellular glucose homeostasis, glycolytic process, carbohydrate phosphorylation",55.49255302,65.18751373,28.22164736,27.07703208,67.02270083,26.05871726
"FGRAMPH1_01T01295","F09",0.932069491029373,5.23700862821779e-08,"COG_su4","IPR013167","GO:0016021, GO:0005524, GO:0015031","integral component of membrane, ATP binding, protein transport",24.66118676,36.10639495,53.66655633,19.14198795,29.13949261,22.70138781
"FGRAMPH1_01T01411","F09",0.874395375952379,4.42975226780248e-06,"","","","",3.486488408,10.69138156,23.82415882,29.41796151,9.467382153,2.935698685
"FGRAMPH1_01T01439","F09",0.855758854661529,1.18156611304522e-05,"MPI_Phosphatase, Rhodanese-like_dom, Rhodanese-like_dom_sf","IPR000751, IPR001763, IPR036873","GO:0051301, GO:1902751, GO:0004725, GO:0035335","cell division, positive regulation of cell cycle G2/M phase transition, protein tyrosine phosphatase activity, peptidyl-tyrosine dephosphorylation",2.940380161,8.518971439,32.45349498,13.62856401,6.596845186,1.04880164
"FGRAMPH1_01T01483","F09",0.974898346681775,3.39415425522165e-11,"Znf_C2H2_type","IPR013087","","",3.782951124,9.116166238,10.46861521,13.66016648,6.610085114,3.097904275
"FGRAMPH1_01T01549","F09",0.719858484548228,0.0011208565536657,"WD40_repeat, WD40/YVTN_repeat-like_dom_sf, ARPC1, WD40_repeat_dom_sf","IPR001680, IPR015943, IPR017383, IPR036322","GO:0005885, GO:0030479, GO:0003779, GO:0034314","Arp2/3 protein complex, actin cortical patch, actin binding, Arp2/3 complex-mediated actin nucleation",204.4048632,237.7570698,176.9079333,304.746918,247.9484571,107.8149188
"FGRAMPH1_01T01589","F09",0.95296516211533,3.53499997992346e-09,"Leu-rich_rpt, Leu-rich_rpt_typical-subtyp, RAM_signalling_pathway_SOG2, LRR_dom_sf","IPR001611, IPR003591, IPR019487, IPR032675","","",3.521805275,5.204499186,10.22318941,10.99570097,5.078204082,1.591349911
"FGRAMPH1_01T01629","F09",0.842910768335247,2.15452022052781e-05,"","","GO:0043001","Golgi to plasma membrane protein transport",2.967883909,11.14061179,26.07615742,6.177424871,6.091401762,1.055155043
"FGRAMPH1_01T01651","F09",0.864494504618522,7.59445825298155e-06,"GroES-like_sf, ADH-like_C, ADH_N, NAD(P)-bd_dom_sf, SDH-like","IPR011032, IPR013149, IPR013154, IPR036291, IPR045306","","",79.30416162,144.0910761,101.4282998,22.61399921,91.40388365,16.24509526
"FGRAMPH1_01T01759","F09",0.76341547715158,0.000362764181167514,"SPRY_Ssh4-like, B30.2/SPRY_sf","IPR035780, IPR043136","","",14.81503686,7.497888258,5.787540746,38.221877,16.63122026,11.21724995
"FGRAMPH1_01T01929","F09",0.882652771926281,2.72708327846782e-06,"Globin, OxRdtase_FAD/NAD-bd, Flavoprot_Pyr_Nucl_cyt_Rdtase, Globin-like_sf, Globin/Proto, FAD-bd_FR_type, Riboflavin_synthase-like_b-brl, FNR_nucleotide-bd","IPR000971, IPR001433, IPR001709, IPR009050, IPR012292, IPR017927, IPR017938, IPR039261","GO:0008941, GO:0019825, GO:0020037, GO:0071949, GO:0051409","nitric oxide dioxygenase activity, oxygen binding, heme binding, FAD binding, response to nitrosative stress",4.505766371,13.20614119,15.73026509,34.29954465,6.404014786,1.78782691
"FGRAMPH1_01T01983","F09",0.853496824004506,1.31871015983005e-05,"Peptidase_S9, 6-blade_b-propeller_TolB-like, PD40, AB_hydrolase","IPR001375, IPR011042, IPR011659, IPR029058","GO:0005576, GO:0008236, GO:0006508","extracellular region, serine-type peptidase activity, proteolysis",15.13721444,26.20288174,8.258907872,22.17768204,18.43282248,9.237661854
"FGRAMPH1_01T02063","F09",0.854787557986375,1.23889162125543e-05,"SAM-dependent_MTases","IPR029063","GO:0008168, GO:0032259","methyltransferase activity, methylation",6.76741088,7.982290721,6.096225865,37.7927621,10.66915318,9.871807161
"FGRAMPH1_01T02417","F09",0.951296158978828,4.56926496864292e-09,"RNA-helicase_DEAD-box_CS, Helicase_C, DEAD/DEAH_box_helicase_dom, Helicase_ATP-bd, P-loop_NTPase","IPR000629, IPR001650, IPR011545, IPR014001, IPR027417","GO:0003676, GO:0004386, GO:0005524, GO:0016787","nucleic acid binding, helicase activity, ATP binding, hydrolase activity",4.10836782,6.224982145,9.37661818,17.31994647,5.404232679,1.794952209
"FGRAMPH1_01T02517","F09",0.971329220958935,9.10471179362531e-11,"Kinesin_motor_dom, Kinesin_motor_CS, P-loop_NTPase, Kinesin-like_fam, Kinesin_motor_dom_sf","IPR001752, IPR019821, IPR027417, IPR027640, IPR036961","GO:0005874, GO:0003777, GO:0005524, GO:0008017, GO:0007018","microtubule, microtubule motor activity, ATP binding, microtubule binding, microtubule-based movement",5.492339278,10.02591933,9.309236951,9.900750913,5.595486734,3.130619063
"FGRAMPH1_01T02539","F09",0.887886228001242,1.96756588751531e-06,"DUF3405","IPR021822","GO:0016021","integral component of membrane",4.195567201,7.940862754,22.37941056,15.61549846,7.37906535,1.058387346
"FGRAMPH1_01T02577","F09",0.81443365296491,6.88494735018203e-05,"DnaJ_domain, HscB, HscB_oligo_C, HscB_C_sf, J_dom_sf","IPR001623, IPR004640, IPR009073, IPR036386, IPR036869","","",39.72879239,25.90763837,31.27851504,59.95874598,44.84098381,52.71593187
"FGRAMPH1_01T02609","F09",0.916131837984627,2.42714786266588e-07,"MFS_trans_sf","IPR036259","GO:0016021","integral component of membrane",5.67346887,12.70425866,5.382613444,11.29886702,5.315306366,2.139138105
"FGRAMPH1_01T02635","F09",0.947786627668243,7.62119602705022e-09,"PyrdxlKinase, PM/HMP-P_kinase-1, Ribokinase-like","IPR004625, IPR013749, IPR029056","GO:0008478, GO:0009443, GO:0016310","pyridoxal kinase activity, pyridoxal 5'-phosphate salvage, phosphorylation",10.66661365,21.74498352,18.56860467,29.65863709,11.75540617,9.19653472
"FGRAMPH1_01T02639","F09",0.916837179898252,2.28294820100036e-07,"KH_dom, KH_dom_type_1, KH_dom_type_1_sf","IPR004087, IPR004088, IPR036612","GO:0003676","nucleic acid binding",10.35014315,32.05976174,48.13506308,31.92925091,19.11177869,4.65302821
"FGRAMPH1_01T02701","F09",0.717562836871045,0.00118280064352181,"TPR-like_helical_dom_sf, Clr5_dom","IPR011990, IPR025676","","",7.759501941,4.611879158,6.204726261,23.51675366,39.40630615,10.13242282
"FGRAMPH1_01T02727","F09",0.947976803977126,7.41958709888695e-09,"Phstyr_phstse_ac, PTPA_sf, PTPA_C_lid","IPR004327, IPR037218, IPR043170","GO:0005737, GO:0003755, GO:0019211, GO:0000413, GO:0050790","cytoplasm, peptidyl-prolyl cis-trans isomerase activity, phosphatase activator activity, protein peptidyl-prolyl isomerization, regulation of catalytic activity",38.36263812,36.88007455,42.45742247,36.19629366,38.0749463,23.02211849
"FGRAMPH1_01T02733","F09",0.975586578013994,2.76086326174615e-11,"Peptidase_S9, 6-blade_b-propeller_TolB-like, PD40, AB_hydrolase","IPR001375, IPR011042, IPR011659, IPR029058","GO:0005576, GO:0008236, GO:0006508","extracellular region, serine-type peptidase activity, proteolysis",22.3770099,40.39082218,32.18691678,34.85767333,31.39469378,12.69939091
"FGRAMPH1_01T02747","F09",0.82574965347144,4.4478767348005e-05,"Pentatricopeptide_repeat, TPR-like_helical_dom_sf","IPR002885, IPR011990","","",5.232216327,7.463306649,14.48772358,38.26843227,7.720477604,17.02756557
"FGRAMPH1_01T02827","F09",0.972509139364313,6.66605608157435e-11,"Per1-like","IPR007217","GO:0016021, GO:0031227, GO:0006506","integral component of membrane, intrinsic component of endoplasmic reticulum membrane, GPI anchor biosynthetic process",28.67071832,40.62339616,63.0294023,37.02087537,31.75121787,13.67506529
"FGRAMPH1_01T02867","F09",0.94446929069311,1.19794098283704e-08,"Arrestin-like_C, Vps26-related","IPR014752, IPR028934","GO:0005768, GO:0005829, GO:0030906, GO:0140318, GO:0006886, GO:0042147, GO:0045053","endosome, cytosol, retromer, cargo-selective complex, protein transporter activity, intracellular protein transport, retrograde transport, endosome to Golgi, protein retention in Golgi apparatus",56.54802138,39.12677383,43.62152484,57.47265164,53.14736537,25.94237797
"FGRAMPH1_01T02883","F09",0.868555828597106,6.11964510072571e-06,"Cation_efflux, Cation_efflux_TMD_sf, Cation_efflux_CTD, Cation_efflux_CTD_sf","IPR002524, IPR027469, IPR027470, IPR036837","GO:0016021, GO:0008324, GO:0098655","integral component of membrane, cation transmembrane transporter activity, cation transmembrane transport",6.510592044,21.02767445,35.32772839,10.67925999,10.46836004,1.780281957
"FGRAMPH1_01T02893","F09",0.955054427131704,2.52956258539496e-09,"TRP_C, TRP_N, TRP_Flc/Pkd2-like","IPR010308, IPR032800, IPR040241","GO:0016021","integral component of membrane",6.728883162,8.34764804,13.46907259,9.354421267,7.162597218,6.179859342
"FGRAMPH1_01T02917","F09",0.981234644958396,3.9003383265055e-12,"Brix, Rpf2","IPR007109, IPR039770","GO:0005730, GO:0004812, GO:0019843, GO:0000027, GO:0000470","nucleolus, aminoacyl-tRNA ligase activity, rRNA binding, ribosomal large subunit assembly, maturation of LSU-rRNA",22.93541968,27.87364472,58.10589253,73.52195685,32.00284692,12.95974454
"FGRAMPH1_01T03059","F09",0.698818876699823,0.00180211309438108,"Proteasome_sua/b, Proteasome_bsu_CS, Proteasome_suB-type, Ntn_hydrolases_N, Proteasome_beta_3","IPR001353, IPR016050, IPR023333, IPR029055, IPR033811","GO:0005634, GO:0005737, GO:0016021, GO:0019774, GO:0004298, GO:0061133, GO:0010499, GO:0010950, GO:0043161","nucleus, cytoplasm, integral component of membrane, proteasome core complex, beta-subunit complex, threonine-type endopeptidase activity, endopeptidase activator activity, proteasomal ubiquitin-independent protein catabolic process, positive regulation of endopeptidase activity, proteasome-mediated ubiquitin-dependent protein catabolic process",135.1675692,111.9801514,106.1809154,162.8885094,143.1219182,57.89068892
"FGRAMPH1_01T03189","F09",0.90674550054177,5.23017831843474e-07,"Casein_kinase_II_reg-sub, Casein_kin_II_reg-sub_N, Casein_kinase_II_beta-like","IPR000704, IPR016149, IPR035991","GO:0005956, GO:0016020, GO:0034066, GO:0016301, GO:0019887, GO:0006886, GO:0016310, GO:0050790","protein kinase CK2 complex, membrane, Ric1-Rgp1 guanyl-nucleotide exchange factor complex, kinase activity, protein kinase regulator activity, intracellular protein transport, phosphorylation, regulation of catalytic activity",49.96516809,63.89655114,41.34868074,27.70580502,59.42078416,16.789014
"FGRAMPH1_01T03199","F09",0.959084854649967,1.26512328785996e-09,"WD40_repeat, WD40/YVTN_repeat-like_dom_sf, WD40_repeat_CS, G-protein_beta_WD-40_rep, WD40_repeat_dom_sf, Tex1/THOC3","IPR001680, IPR015943, IPR019775, IPR020472, IPR036322, IPR040132","GO:0006406","mRNA export from nucleus",22.87123793,35.77447369,35.46931458,27.44762629,32.98593622,18.69613525
"FGRAMPH1_01T03265","F09",0.906723377767269,5.2391457334234e-07,"Znf_LIM, Pk/Esn/Tes","IPR001781, IPR047120","GO:0046872","metal ion binding",10.36646486,14.05041812,20.28325169,12.70285023,13.72974348,16.59732227
"FGRAMPH1_01T03381","F09",0.947802747236091,7.60392642074829e-09,"UAA","IPR013657","GO:0016021, GO:0008643, GO:0055085","integral component of membrane, carbohydrate transport, transmembrane transport",13.48001474,10.8649442,11.48857118,22.71208402,12.00838816,7.204007328
"FGRAMPH1_01T03433","F09",0.328191455026976,0.198416352759609,"Pept_M24, Pept_M24_MAP, Pept_M24A_MAP1, Zfn-C6H2, Creatinase/aminopeptidase-like","IPR000994, IPR001714, IPR002467, IPR031615, IPR036005","GO:0005737, GO:0046872, GO:0070006, GO:0006508, GO:0070084","cytoplasm, metal ion binding, metalloaminopeptidase activity, proteolysis, protein initiator methionine removal",54.00853184,71.0329231,57.96036734,139.1683337,65.1906778,28.509972
"FGRAMPH1_01T03453","F09",0.882226007791155,2.79875311494819e-06,"","","","",76.05386931,56.49153271,47.85970262,27.75475521,54.45252646,9.309868639
"FGRAMPH1_01T03467","F09",0.92290443344496,1.31691376518634e-07,"Palmitoyltrfase_DHHC, PFA4","IPR001594, IPR033682","GO:0005789, GO:0016021, GO:0019706, GO:0018345","endoplasmic reticulum membrane, integral component of membrane, protein-cysteine S-palmitoyltransferase activity, protein palmitoylation",16.70721975,18.31830872,18.18695387,35.8657339,21.4719017,17.40983397
"FGRAMPH1_01T03515","F09",0.924095912807804,1.17586342190426e-07,"Nucleoporin_int_Nup93/Nic96, Nucleoporin_FG_rpt","IPR007231, IPR025574","GO:0005643, GO:0017056, GO:0006913","nuclear pore, structural constituent of nuclear pore, nucleocytoplasmic transport",10.3057384,17.68339779,50.7278522,11.75251231,18.16656955,6.953076352
"FGRAMPH1_01T03581","F09",0.937126924261807,2.97544735711234e-08,"SANT/Myb, Homeobox-like_sf, Telomere_rpt-bd_fac_dimer_dom, Myb_dom","IPR001005, IPR009057, IPR013867, IPR017930","GO:0003677","DNA binding",2.806035973,3.170900212,6.223565073,13.82040303,3.794665926,2.268999155
"FGRAMPH1_01T03651","F09",0.881771318300172,2.87687387665078e-06,"BRCT_dom, AT_hook_DNA-bd_motif, Microcephalin-like, BRCT_dom_sf","IPR001357, IPR017956, IPR022047, IPR036420","","",3.31602068,5.234256004,12.52401798,12.84480086,4.320037947,3.979435001
"FGRAMPH1_01T03671","F09",0.955183608436478,2.47647553253151e-09,"DUF155","IPR003734","GO:0016021","integral component of membrane",7.246947828,7.618751117,12.97244173,20.17447532,9.706348326,7.555321863
"FGRAMPH1_01T03699","F09",0.880740049962359,3.06097669242563e-06,"ARM-type_fold, Gua_nucleotide_exch_fac_Ric8","IPR016024, IPR019318","","",24.01833443,15.73337246,15.8520496,24.49458126,22.84089214,16.30391739
"FGRAMPH1_01T03733","F09",0.877745697332559,3.6535151581002e-06,"SecG/Sec61-beta/Sbh, Sec61-beta/Sbh","IPR016482, IPR030671","GO:0005783, GO:0016020","endoplasmic reticulum, membrane",169.8564971,209.0060716,188.7234928,197.5456391,171.0833565,94.46411785
"FGRAMPH1_01T03739","F09",0.781765993141053,0.000209794782227176,"FMN-dep_DH, FMN_hydac_DH_AS, Alpha-hydoxy_acid_DH_FMN, Aldolase_TIM, FMN_HAD, L-MDH/L-LDH_FMN-bd","IPR000262, IPR008259, IPR012133, IPR013785, IPR037396, IPR037458","GO:0010181, GO:0016491","FMN binding, oxidoreductase activity",21.14049105,70.92122263,275.221075,39.04521487,53.86592425,2.39179903
"FGRAMPH1_01T03743","F09",0.896738369524772,1.09032539817433e-06,"Choline_transptr-like","IPR007603","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",22.50901519,16.07372603,16.33261415,15.7670038,21.51196802,15.53902963
"FGRAMPH1_01T03779","F09",0.797226100724146,0.000126911326979551,"","","","",3.740182693,26.4295455,28.20237993,22.11523902,8.738268167,0.523837145
"FGRAMPH1_01T03781","F09",0.95185749386642,4.19566265184578e-09,"DASH_Dad2","IPR013963","GO:0005634, GO:0005819, GO:0099080, GO:0009987","nucleus, spindle, supramolecular complex, cellular process",8.742143288,12.22076467,20.91318627,41.4855408,11.98830622,5.87856228
"FGRAMPH1_01T03783","F09",0.796047124516826,0.000132064071517128,"Shugoshin_C, Shugoshin_N","IPR011515, IPR011516","GO:0000775, GO:0005634, GO:0045132","chromosome, centromeric region, nucleus, meiotic chromosome segregation",1.808943299,6.7084725,18.02254156,20.46355812,5.221215436,0.376630378
"FGRAMPH1_01T03829","F09",0.923166287340877,1.28473058693579e-07,"AB_hydrolase_3, AB_hydrolase","IPR013094, IPR029058","GO:0016787","hydrolase activity",6.28731266,5.255031287,15.44341964,16.19504273,6.263758978,2.246780126
"FGRAMPH1_01T03893","F09",0.715391401714821,0.00124396433211191,"MFS, MFS_trans_sf","IPR011701, IPR036259","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",32.31105967,26.22072592,4.676877835,30.48355391,22.40428662,9.850333839
"FGRAMPH1_01T03941","F09",0.889118463024808,1.81776796832412e-06,"","","","",26.562217,19.55890503,14.93776236,23.71795387,22.6026216,19.27929544
"FGRAMPH1_01T04277","F09",0.885512701066639,2.2859614455388e-06,"Zn2-C6_fun-type_DNA-bd, Fun_TF, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR021858, IPR036864","GO:0005634, GO:0000981, GO:0008270, GO:0006357","nucleus, DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding, regulation of transcription by RNA polymerase II",4.926032923,5.50728241,6.347254429,24.05695474,3.628418218,1.389938889
"FGRAMPH1_01T04381","F09",0.912904964878201,3.19084234078828e-07,"Zn2-C6_fun-type_DNA-bd, Transcription_factor_dom_fun, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR007219, IPR036864","GO:0005634, GO:0003677, GO:0008270, GO:0006508, GO:0008233, GO:0000981, GO:0006357","nucleus, DNA binding, zinc ion binding, proteolysis, peptidase activity, DNA-binding transcription factor activity, RNA polymerase II-specific, regulation of transcription by RNA polymerase II",6.540995769,6.661225203,4.881184293,18.79089886,6.228492348,1.954933806
"FGRAMPH1_01T04477","F09",0.876368778210257,3.95718612765544e-06,"Endo/exonuclease/phosphatase, Endo/exonu/phosph_ase_sf","IPR005135, IPR036691","GO:0004519, GO:0004527, GO:0090305","endonuclease activity, exonuclease activity, nucleic acid phosphodiester bond hydrolysis",30.9250377,34.3131878,17.85790257,52.53910183,50.50039787,25.64505446
"FGRAMPH1_01T04487","F09",0.908861415596949,4.43095664263191e-07,"Zn2-C6_fun-type_DNA-bd, Fun_TF, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR021858, IPR036864","GO:0005634, GO:0000981, GO:0008270, GO:0006357","nucleus, DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding, regulation of transcription by RNA polymerase II",13.96252971,34.30329845,33.66463635,11.64794225,12.53157523,4.030577097
"FGRAMPH1_01T04499","F09",0.866163735926835,6.95539796305255e-06,"DUF6590","IPR046497","","",6.312711518,34.67792608,23.2898729,13.2641639,13.14963171,3.433158938
"FGRAMPH1_01T04573","F09",0.944462426717629,1.19902783633028e-08,"Glyco_hydro_47, Seven-hairpin_glycosidases","IPR001382, IPR036026","GO:0016021, GO:0030117, GO:0004571, GO:0005509, GO:0005975, GO:0006486, GO:0006886, GO:0016192","integral component of membrane, membrane coat, mannosyl-oligosaccharide 1,2-alpha-mannosidase activity, calcium ion binding, carbohydrate metabolic process, protein glycosylation, intracellular protein transport, vesicle-mediated transport",11.40088169,30.57174993,35.67461297,24.86943237,16.44995088,5.126499031
"FGRAMPH1_01T04595","F09",0.951440208684593,4.47075989305457e-09,"TFIIE_asu, TFIIE/TFIIEa_HTH, TFIIEa/SarR/Rpc3_HTH_dom, TFE","IPR002853, IPR017919, IPR024550, IPR039997","GO:0005634, GO:0008278, GO:0003743, GO:0005524, GO:0006367, GO:0006413, GO:0007064","nucleus, cohesin complex, translation initiation factor activity, ATP binding, transcription initiation at RNA polymerase II promoter, translational initiation, mitotic sister chromatid cohesion",6.903706393,9.784926391,19.40422029,33.63852558,10.55101887,7.243550267
"FGRAMPH1_01T04753","F09",0.938130536870962,2.64497718530511e-08,"RRM_dom, Lupus_La, La_HTH, Nucleotide-bd_a/b_plait_sf, RBD_domain_sf, WH-like_DNA-bd_sf, WH_DNA-bd_sf, La_dom_prot","IPR000504, IPR002344, IPR006630, IPR012677, IPR035979, IPR036388, IPR036390, IPR045180","GO:0005634, GO:1990904, GO:0003723, GO:0006396","nucleus, ribonucleoprotein complex, RNA binding, RNA processing",22.09693261,27.21427362,74.4881885,26.19653938,32.66629157,16.70441809
"FGRAMPH1_01T04755","F09",0.867348600076121,6.53005452633796e-06,"LysoPLipase_cat_dom, Acyl_Trfase/lysoPLipase","IPR002642, IPR016035","GO:0004622, GO:0102545, GO:0009395","lysophospholipase activity, phosphatidyl phospholipase B activity, phospholipid catabolic process",13.62108005,7.418431131,8.444778856,19.1109385,12.13814341,12.91825079
"FGRAMPH1_01T04961","F09",0.951162250110829,4.66250652981018e-09,"Thioesterase, AB_hydrolase","IPR001031, IPR029058","GO:0009058","biosynthetic process",22.0577423,67.63431045,85.90010693,177.1713321,35.85243143,38.76417564
"FGRAMPH1_01T05001","F09",0.943527886579764,1.35516407356859e-08,"LysoPLipase_cat_dom, Acyl_Trfase/lysoPLipase","IPR002642, IPR016035","GO:0004622, GO:0102545, GO:0009395","lysophospholipase activity, phosphatidyl phospholipase B activity, phospholipid catabolic process",13.02087446,13.77493412,33.02193901,16.9645696,23.2030792,10.07237424
"FGRAMPH1_01T05053","F09",0.95298951790384,3.52154497930684e-09,"Leu-rich_rpt, F-box_dom, Leu-rich_rpt_Cys-con_subtyp, LRR_dom_sf, F-box-like_dom_sf","IPR001611, IPR001810, IPR006553, IPR032675, IPR036047","GO:0016874","ligase activity",9.786768739,18.50256461,17.14779976,15.94302244,14.11220996,7.014533791
