"ID","moduleLabels","MM.04","p.MM.04","Interpro.Short.Description","Interpro.ID","GO","GO_term","R1.2","R3.4","R5.6","R7.8","Sp_3d","Sp_7d"
"FGRAMPH1_01T00215","F04",0.582869671215199,0.0140654446849792,"Sugar/inositol_transpt, MFS_sugar_transport-like, Sugar_transporter_CS, MFS_dom, MFS_trans_sf","IPR003663, IPR005828, IPR005829, IPR020846, IPR036259","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",44.75811922,22.76454212,0.786404282,26.76182529,37.50765027,8.643141053
"FGRAMPH1_01T00221","F04",0.827087349236838,4.21543477669191e-05,"Sugar/inositol_transpt, MFS_sugar_transport-like, Sugar_transporter_CS, MFS_dom, MFS_trans_sf","IPR003663, IPR005828, IPR005829, IPR020846, IPR036259","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",4.539735716,5.011422582,1.611339093,0,4.830712471,0.610239416
"FGRAMPH1_01T00247","F04",0.732150164334845,0.000832907394633161,"CarbesteraseB, Carboxylesterase_B_AS, AB_hydrolase","IPR002018, IPR019826, IPR029058","GO:0016787","hydrolase activity",0.786461482,2.530799507,1.930731743,0,1.051850943,0.321443498
"FGRAMPH1_01T00273","F04",0.702913954300515,0.00164809580350785,"FAD-bd, FAD/NAD-bd_sf","IPR002938, IPR036188","GO:0071949","FAD binding",1.659208387,0.809683292,0.199580695,0,2.789746311,1.502110053
"FGRAMPH1_01T00327","F04",0.831173447595973,3.5678977742919e-05,"AA/rel_permease1","IPR002293","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",4.375043214,7.453866348,4.593294214,0,3.032941513,0.19635761
"FGRAMPH1_01T00329","F04",0.915922458770629,2.47142745367287e-07,"GNAT_dom, Acyl_CoA_acyltransferase","IPR000182, IPR016181","GO:0008080","N-acetyltransferase activity",7.160882744,13.51969633,4.018226289,0,5.890235437,2.542106343
"FGRAMPH1_01T00341","F04",0.712304254770242,0.00133538791634183,"","","GO:0008233, GO:0006508","peptidase activity, proteolysis",6.072353781,3.504649173,0,0,2.739192621,2.049829827
"FGRAMPH1_01T00343","F04",0.808358594384335,8.60278692427867e-05,"Ankyrin_rpt, Ankyrin_rpt-contain_sf","IPR002110, IPR036770","","",1.053966236,0.744045411,0.087064933,0,0.445726669,0.147613557
"FGRAMPH1_01T00351","F04",0.564230923474194,0.0183074279652158,"2Fe-2S_ferredoxin-type, Cyt_P450, Cyt_P450_B, 2Fe2S_fd_BS, Cbr1-like_FAD-bd_dom, Beta-grasp_dom_sf, FAD-bd_FR_type, Riboflavin_synthase-like_b-brl, Cyt_P450_CS, 2Fe-2S_ferredoxin-like_sf, Cyt_P450_sf, FNR_nucleotide-bd","IPR001041, IPR001128, IPR002397, IPR006058, IPR008333, IPR012675, IPR017927, IPR017938, IPR017972, IPR036010, IPR036396, IPR039261","GO:0004497, GO:0005506, GO:0016705, GO:0020037, GO:0051213, GO:0051537","monooxygenase activity, iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, heme binding, dioxygenase activity, 2 iron, 2 sulfur cluster binding",0.976240888,1.675593107,0,0,0.113614357,0
"FGRAMPH1_01T00375","F04",0.749221951283688,0.000536794044884587,"DapA-like, Aldolase_TIM","IPR002220, IPR013785","GO:0016829","lyase activity",0.944935324,2.480821818,1.180927711,0,3.331812656,1.444759652
"FGRAMPH1_01T00391","F04",0.886656551598795,2.12743159372826e-06,"Fun_TF","IPR021858","GO:0005634, GO:0000981, GO:0008270, GO:0010181, GO:0016491, GO:0006357","nucleus, DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding, FMN binding, oxidoreductase activity, regulation of transcription by RNA polymerase II",0.685452622,1.305051192,0.751587493,0,1.196914895,0.1938593
"FGRAMPH1_01T00431","F04",0.846680462886919,1.81652785722079e-05,"","","","",1.523317764,1.898884173,0.493110403,0,1.877941407,0.232420845
"FGRAMPH1_01T00447","F04",0.892186542522353,1.4864124289733e-06,"Ubiquitin-like_dom, Ubiquitin_dom, Ubiquitin-like_domsf","IPR000626, IPR019956, IPR029071","","",12.18934492,7.465683007,1.62815698,0,15.35723011,1.826233647
"FGRAMPH1_01T00449","F04",0.923095210655976,1.29339880736593e-07,"","","GO:0016021","integral component of membrane",4.525894056,7.310886996,1.700363598,0,5.548166451,1.818985024
"FGRAMPH1_01T00459","F04",0.952255472773468,3.94700628436322e-09,"P-loop_NTPase","IPR027417","GO:0016021, GO:0008422, GO:0102483, GO:0030245","integral component of membrane, beta-glucosidase activity, scopolin beta-glucosidase activity, cellulose catabolic process",0.775983356,1.664427937,0.267680393,0,1.130163856,0.29375921
"FGRAMPH1_01T00469","F04",0.802928918779216,0.000104304978142635,"Znf_CCCH, P-loop_NTPase, Znf_CCCH_sf, Znf-CCCH_4, DNA2/NAM7_AAA_11, DNA2/NAM7-like_AAA, DNA2/NAM7-like, ZF_RZ_dom, SF1_C_Upf1","IPR000571, IPR027417, IPR036855, IPR041367, IPR041677, IPR041679, IPR045055, IPR046439, IPR047187","GO:0005634, GO:0004386, GO:0008270","nucleus, helicase activity, zinc ion binding",0.430280475,0.66691795,0.46262166,0,0.301803952,0.10167894
"FGRAMPH1_01T00525","F04",0.90514494115189,5.91390705324373e-07,"PAF_acetylhydro-like, PAF_acetylhydro_eukaryote, AB_hydrolase","IPR005065, IPR016715, IPR029058","GO:0016021, GO:0003847, GO:0016042","integral component of membrane, 1-alkyl-2-acetylglycerophosphocholine esterase activity, lipid catabolic process",13.94068928,6.352643237,3.303409754,0,11.38176403,5.740320075
"FGRAMPH1_01T00549","F04",0.836379646975621,2.86639590614266e-05,"HET","IPR010730","","",3.679897363,3.248475288,0.81990176,0,2.25662488,0.188935118
"FGRAMPH1_01T00551","F04",0.807377533515719,8.91141999170578e-05,"Transcription_factor_dom_fun, TPR-like_helical_dom_sf, TPR_repeat, P-loop_NTPase","IPR007219, IPR011990, IPR019734, IPR027417","GO:0005634, GO:0003677, GO:0008270, GO:0016021, GO:0000981, GO:0006357","nucleus, DNA binding, zinc ion binding, integral component of membrane, DNA-binding transcription factor activity, RNA polymerase II-specific, regulation of transcription by RNA polymerase II",0.223888196,0.347784245,0.44005214,0,0.295743471,0.064421244
"FGRAMPH1_01T00561","F04",0.625689090864896,0.00722093608010934,"cNMP-bd_dom, PNPLA_dom, RmlC-like_jellyroll, Acyl_Trfase/lysoPLipase, cNMP-bd-like","IPR000595, IPR002641, IPR014710, IPR016035, IPR018490","GO:0005789, GO:0004622, GO:0102545, GO:0016042","endoplasmic reticulum membrane, lysophospholipase activity, phosphatidyl phospholipase B activity, lipid catabolic process",0.27393344,0.293771982,0,0,0.441780456,0.47180805
"FGRAMPH1_01T00577","F04",0.941292085084057,1.80140093299778e-08,"","","","",6.22067152,4.453613874,1.652345024,0,3.222989654,2.155214043
"FGRAMPH1_01T00585","F04",0.735070820955752,0.000774383825157481,"Pept_M19, Metal_Hydrolase","IPR008257, IPR032466","GO:0046872, GO:0070573, GO:0006508","metal ion binding, metallodipeptidase activity, proteolysis",2.711702374,3.184399098,1.18640435,0,1.732608426,2.631313958
"FGRAMPH1_01T00605","F04",0.911140618942499,3.68935934475071e-07,"Zn2-C6_fun-type_DNA-bd, Transcription_factor_dom_fun, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR007219, IPR036864","GO:0005634, GO:0003677, GO:0008270, GO:0000981, GO:0006357","nucleus, DNA binding, zinc ion binding, DNA-binding transcription factor activity, RNA polymerase II-specific, regulation of transcription by RNA polymerase II",2.186188993,1.88490277,1.152188449,0,2.511965444,0.981283256
"FGRAMPH1_01T00609","F04",0.915854635703399,2.48591835928482e-07,"AAA+_ATPase, ATPase_AAA_core, P-loop_NTPase","IPR003593, IPR003959, IPR027417","GO:0005524","ATP binding",2.37963892,2.554782125,2.338456661,0,4.554219103,0.809637883
"FGRAMPH1_01T00635","F04",0.837779348511059,2.69909421701747e-05,"Zn2-C6_fun-type_DNA-bd, Fun_TF, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR021858, IPR036864","GO:0005634, GO:0000981, GO:0008270, GO:0006357","nucleus, DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding, regulation of transcription by RNA polymerase II",2.470136883,1.801454853,2.401191682,0,2.030264552,1.142100678
"FGRAMPH1_01T00669","F04",0.698314118369489,0.0018218882025147,"","","","",1.95870208,1.113811747,3.270928448,0,0.995691502,0.515711339
"FGRAMPH1_01T00699","F04",0.778921527081157,0.000229134058081576,"","","","",65.48166424,130.3791937,11.37030596,0,19.24966278,7.049125777
"FGRAMPH1_01T00703","F04",0.790330155176543,0.000159611881664879,"","","GO:0016021","integral component of membrane",7.540817073,1.396747081,1.54411397,0,3.478778398,1.164824186
"FGRAMPH1_01T00717","F04",0.911591806970592,3.55592851682319e-07,"","","GO:0005634, GO:0016021, GO:0000981, GO:0004514, GO:0004516, GO:0008270, GO:0006357, GO:0009435","nucleus, integral component of membrane, DNA-binding transcription factor activity, RNA polymerase II-specific, nicotinate-nucleotide diphosphorylase (carboxylating) activity, nicotinate phosphoribosyltransferase activity, zinc ion binding, regulation of transcription by RNA polymerase II, NAD biosynthetic process",1.032275748,2.145877253,1.645168715,0,1.781437208,0.33880804
"FGRAMPH1_01T00731","F04",0.855770486639682,1.18089349121346e-05,"Znf_RING, Znf_SWIM, Znf_RING/FYVE/PHD, Zswim2","IPR001841, IPR007527, IPR013083, IPR039903","GO:0008270, GO:0061630, GO:0016567","zinc ion binding, ubiquitin protein ligase activity, protein ubiquitination",2.445071932,2.611188331,2.112530617,0,3.63829293,1.951897025
"FGRAMPH1_01T00747","F04",0.889068765264949,1.82361526222074e-06,"Biotin_synth/BioAB, Elp3/MiaA/NifB-like_rSAM, rSAM, BATS_dom, Aldolase_TIM, Biotin_synthase","IPR002684, IPR006638, IPR007197, IPR010722, IPR013785, IPR024177","GO:0005739, GO:0004076, GO:0046872, GO:0051537, GO:0051539, GO:0009102","mitochondrion, biotin synthase activity, metal ion binding, 2 iron, 2 sulfur cluster binding, 4 iron, 4 sulfur cluster binding, biotin biosynthetic process",38.9093494,60.70256077,21.818529,6.535973856,41.76621484,9.052341505
"FGRAMPH1_01T00759","F04",0.870187508293069,5.59996369401863e-06,"","","","",1.31347458,1.559129537,1.387099181,0,1.22946432,0.571668355
"FGRAMPH1_01T00901","F04",0.731760714076788,0.000840980484961136,"","","","",3.834134576,34.98378808,12.38886961,0,6.115607668,8.039526365
"FGRAMPH1_01T00903","F04",0.908592650554386,4.52627784291591e-07,"","","","",18.78206135,64.53245723,15.3253823,0,26.90024393,5.601719997
"FGRAMPH1_01T00913","F04",0.755947854560717,0.000447254356336448,"","","GO:0016021","integral component of membrane",1.459690173,2.210178722,0.678574364,0,1.137527957,0.068896948
"FGRAMPH1_01T01017","F04",0.872058748415999,5.05067594941565e-06,"Gfo/Idh/MocA-like_OxRdtase_N, NAD(P)-bd_dom_sf","IPR000683, IPR036291","GO:0000166","nucleotide binding",22.65986593,10.84848391,1.877571731,0,12.09696019,7.809508471
"FGRAMPH1_01T01033","F04",0.87343837189482,4.67570149247451e-06,"Ribosomal_S19, Ribosomal_S19A/S15e, Ribosomal_S15/S19_CS, Ribosomal_S19_SF","IPR002222, IPR005713, IPR020934, IPR023575","GO:0015935, GO:0003723, GO:0003735, GO:0006412","small ribosomal subunit, RNA binding, structural constituent of ribosome, translation",1646.220381,1913.538667,1337.271332,1343.752373,1843.940816,747.2423296
"FGRAMPH1_01T01177","F04",0.789454331698773,0.000164229584255807,"","","GO:0016021, GO:0008168","integral component of membrane, methyltransferase activity",2.197789952,2.170309594,0.509455986,0,1.713528125,1.072791335
"FGRAMPH1_01T01215","F04",0.694459907657524,0.0019788326891448,"","","","",2.180290993,2.174315005,0,0,2.346141962,2.015854602
"FGRAMPH1_01T01237","F04",0.817061650820473,6.23702259932762e-05,"GINS_Sld5, GINS_A, SLD5_C, GINS_bundle-like_dom_sf, Sld5_GINS_A","IPR008591, IPR021151, IPR031633, IPR036224, IPR038749","GO:0005634, GO:0016021, GO:0006261, GO:0007059","nucleus, integral component of membrane, DNA-templated DNA replication, chromosome segregation",1.706559235,11.22894725,6.954577236,0,5.709339503,2.346964647
"FGRAMPH1_01T01239","F04",0.948651437741625,6.7409697045994e-09,"","","","",16.51943539,22.66010042,16.25508386,0,26.57243307,8.941900421
"FGRAMPH1_01T01251","F04",0.821009894387327,5.36059495149977e-05,"SDR_fam, NAD(P)-bd_dom_sf","IPR002347, IPR036291","GO:0016491","oxidoreductase activity",18.14489665,10.77388394,2.57104138,0,37.41554946,19.40323697
"FGRAMPH1_01T01255","F04",0.972922472781294,5.95723167507824e-11,"MeMal-semiAld_DH, Aldehyde_DH_dom, Ald_DH_CS_CYS, Ald_DH/histidinol_DH, Ald_DH_N, Ald_DH_C","IPR010061, IPR015590, IPR016160, IPR016161, IPR016162, IPR016163","GO:0004491","methylmalonate-semialdehyde dehydrogenase (acylating) activity",58.61977944,75.15241338,27.27259308,0,55.32606853,9.53863795
"FGRAMPH1_01T01331","F04",0.795879191472935,0.000132812117640064,"","","","",2.987716715,3.94032355,1.136817156,0,2.758670377,0.955822766
"FGRAMPH1_01T01337","F04",0.728640582380504,0.000908026868822311,"","","","",14.36332727,13.22705743,23.42332858,0,8.170278292,9.581535188
"FGRAMPH1_01T01349","F04",0.849717556237645,1.57798137998116e-05,"Glyco_hydro_5, Glycoside_hydrolase_SF","IPR001547, IPR017853","GO:0016021, GO:0004553, GO:0071704","integral component of membrane, hydrolase activity, hydrolyzing O-glycosyl compounds, organic substance metabolic process",4.737243182,20.2472311,12.00654572,0,9.782249445,10.15936613
"FGRAMPH1_01T01367","F04",0.950762364840662,4.95077129562875e-09,"Znf_SWIM","IPR007527","GO:0008270","zinc ion binding",4.088535853,3.413094953,2.00974243,0,5.234083612,2.032461295
"FGRAMPH1_01T01479","F04",0.716698138862112,0.00120685271366826,"RNA_ligase_DRB0094, RNA_ligase_dom_REL/Rnl2","IPR012646, IPR021122","GO:0016874","ligase activity",0.999191766,0.886111175,3.079903876,0,2.114937465,0.65790836
"FGRAMPH1_01T01527","F04",0.937575783689199,2.82350657488231e-08,"Znf_PHD, Znf_FYVE_PHD, Znf_RING/FYVE/PHD","IPR001965, IPR011011, IPR013083","GO:0046872","metal ion binding",3.723775477,7.351076583,4.01158451,0,5.257351981,3.467209313
"FGRAMPH1_01T01529","F04",0.496694045459063,0.0425399024494957,"","","","",1.627606653,2.691498011,0.358506064,0,117.6385536,4.094504636
"FGRAMPH1_01T01583","F04",0.820780117882164,5.40858057368635e-05,"Zn2-C6_fun-type_DNA-bd, Transcription_factor_dom_fun, Zn2-C6_fun-type_DNA-bd_sf","IPR001138, IPR007219, IPR036864","GO:0005634, GO:0003677, GO:0008270, GO:0000981, GO:0006357","nucleus, DNA binding, zinc ion binding, DNA-binding transcription factor activity, RNA polymerase II-specific, regulation of transcription by RNA polymerase II",1.094778935,0.645861637,0.407817307,0,0.781711024,0.145225752
"FGRAMPH1_01T01595","F04",0.792761517154271,0.00014735958127235,"","","","",0.544792453,2.167093141,0.548514278,0,0.940046986,0.635633445
"FGRAMPH1_01T01639","F04",0.745323634655616,0.000595181161936827,"","","GO:0005085, GO:0007264, GO:0050790","guanyl-nucleotide exchange factor activity, small GTPase mediated signal transduction, regulation of catalytic activity",1.279934851,0.816084964,1.762131433,0,0.563864523,0.586489524
"FGRAMPH1_01T01691","F04",0.720895124481968,0.00109377550661066,"Ribosomal_S17/S11, NA-bd_OB-fold, Ribosomal_S17_CS, Ribosomal_S17_arc-typ, Ribosomal_S11_N","IPR000266, IPR012340, IPR019979, IPR028333, IPR032440","GO:0005840, GO:0003735, GO:0006412","ribosome, structural constituent of ribosome, translation",1734.424964,1512.025958,1051.165493,1005.466832,1566.134832,781.6315214
"FGRAMPH1_01T01695","F04",0.838090499762961,2.66304851999903e-05,"","","GO:0016021","integral component of membrane",0.475502686,0.707509324,0.453910622,0,1.194673375,0.470957212
"FGRAMPH1_01T01753","F04",0.887957369145798,1.95863987775982e-06,"Rrn9_dom","IPR019622","GO:0005654, GO:0005730, GO:0030687, GO:0043021, GO:0000463, GO:0000466","nucleoplasm, nucleolus, preribosome, large subunit precursor, ribonucleoprotein complex binding, maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",3.125888711,4.199983505,4.033219643,0,3.700114712,1.936376963
"FGRAMPH1_01T01771","F04",0.31758230961897,0.214179286953575,"Nucleotide-diphossugar_trans","IPR029044","GO:0005576, GO:0005618, GO:0005886, GO:0016021, GO:0016757, GO:0030448","extracellular region, cell wall, plasma membrane, integral component of membrane, glycosyltransferase activity, hyphal growth",75.27375605,84.95513828,33.5694338,78.34505179,75.04523378,14.45164505
"FGRAMPH1_01T01891","F04",0.606368535628421,0.00986603769854009,"aa-tRNA-synt_IIb, Thr-tRNA-ligase_IIa, Anticodon-bd, aa-tRNA-synth_II, ThrRS_core, Anticodon-bd_dom_sf","IPR002314, IPR002320, IPR004154, IPR006195, IPR033728, IPR036621","GO:0005737, GO:0004829, GO:0005524, GO:0006435","cytoplasm, threonine-tRNA ligase activity, ATP binding, threonyl-tRNA aminoacylation",0.026895745,2.985954121,3.473548796,0,1.097648424,0.481394745
"FGRAMPH1_01T01905","F04",0.743844914889607,0.000618664542266761,"Arg-tRNA-ligase, DALR_anticod-bd, tRNAsynth_Ia_anticodon-bd, Rossmann-like_a/b/a_fold, ArgRS_core, Arg-tRNA-synth_N_sf","IPR001278, IPR008909, IPR009080, IPR014729, IPR035684, IPR036695","GO:0005737, GO:0016021, GO:0004814, GO:0005524, GO:0006420","cytoplasm, integral component of membrane, arginine-tRNA ligase activity, ATP binding, arginyl-tRNA aminoacylation",2.662590567,1.437127135,0,0,1.559472345,0.33204388
"FGRAMPH1_01T01925","F04",0.892640985245928,1.4420244629742e-06,"OTT_1508_deam-like","IPR027796","","",2.700637143,4.011784494,0.891818945,0,1.363370741,1.619043257
"FGRAMPH1_01T01927","F04",0.751465167464557,0.000505411433189786,"Znf_C2H2_type, Znf_C2H2_sf","IPR013087, IPR036236","","",4.821996094,3.832801879,0,0,3.453203649,0.746075534
"FGRAMPH1_01T01969","F04",0.728523836137951,0.000910618839286137,"","","","",1.046434375,2.75319443,2.160464805,0,1.268911577,2.43562655
"FGRAMPH1_01T01997","F04",0.891019110488103,1.60582799315029e-06,"XLF_N, XRCC4-like_N_sf","IPR015381, IPR038051","GO:0005634, GO:0006302","nucleus, double-strand break repair",1.855735058,3.006016994,3.322622641,0,2.688501227,0.779852066
"FGRAMPH1_01T02001","F04",0.752058312838254,0.000497373380137667,"Ribosomal_S21e, Ribosomal_S21e_CS, Ribosomal_S21e_sf","IPR001931, IPR018279, IPR038579","GO:0005737, GO:0005840, GO:0003735, GO:0006364, GO:0006412","cytoplasm, ribosome, structural constituent of ribosome, rRNA processing, translation",1807.890307,1611.142252,1080.959866,1096.312096,1583.855659,669.4585698
"FGRAMPH1_01T02009","F04",0.97307874786785,5.70674127306289e-11,"NUDIX_hydrolase_dom, NUDIX_hydrolase-like_dom_sf, NUDT19","IPR000086, IPR015797, IPR039121","GO:0016787, GO:0046872","hydrolase activity, metal ion binding",4.107854285,8.42451742,3.017704081,0,7.225176245,1.587749482
"FGRAMPH1_01T02011","F04",0.736244672866674,0.000751842784393634,"Ribosomal_L14P, Ribosomal_L14P_CS, Ribosomal_L14_sf","IPR000218, IPR019972, IPR036853","GO:0005840, GO:0003735, GO:0006412","ribosome, structural constituent of ribosome, translation",1345.668776,1143.647647,793.965428,605.0566593,1016.405232,504.1754737
"FGRAMPH1_01T02019","F04",0.494341563621499,0.0436852223763342,"Peptidase_S8/S53_dom, S8pro/Inhibitor_I9, Peptidase_S8_subtilisin-rel, Peptidase_S8_His-AS, Peptidase_S8_Asp-AS, Peptidase_S8_Ser-AS, PCSK9_ProteinaseK-like, Peptidase_S8/S53_dom_sf, S8pro/Inhibitor_I9_sf","IPR000209, IPR010259, IPR015500, IPR022398, IPR023827, IPR023828, IPR034193, IPR036852, IPR037045","GO:0004252, GO:0006508","serine-type endopeptidase activity, proteolysis",1756.934331,1772.892172,186.3594554,477.3871789,772.5343292,63.12823338
"FGRAMPH1_01T02055","F04",0.92672129517091,9.10066594800222e-08,"C-N_Hydrolase, C-N_Hydrolase_sf","IPR003010, IPR036526","GO:0110050, GO:0043605","deaminated glutathione amidase activity, cellular amide catabolic process",4.331912451,10.34431341,7.995586664,0,7.237457932,2.453255586
"FGRAMPH1_01T02083","F04",0.560563608899808,0.0192488505151794,"Dienelactn_hydro, AB_hydrolase","IPR002925, IPR029058","GO:0016787","hydrolase activity",211.6039263,134.5510538,23.74040192,106.3628213,120.2119958,46.86265662
"FGRAMPH1_01T02113","F04",0.831819622715856,3.47364207285501e-05,"DNA_recomb/repair_Rad51_C, RecA_ATP-bd, P-loop_NTPase","IPR013632, IPR020588, IPR027417","GO:0003677, GO:0005524, GO:0008094, GO:0006281","DNA binding, ATP binding, ATP-dependent activity, acting on DNA, DNA repair",3.169183121,3.203707458,3.991528879,0,3.00803896,0.953394214
"FGRAMPH1_01T02115","F04",0.622464344015112,0.00761754272836524,"Ribosomal_L15e, Ribosomal_L23/L15e_core_dom_sf, Ribosomal_L15e_CS, Rbsml_L15e_core_dom_sf","IPR000439, IPR012678, IPR020925, IPR024794","GO:0005840, GO:0016021, GO:0003735, GO:0006412","ribosome, integral component of membrane, structural constituent of ribosome, translation",1580.292665,1410.293049,925.449334,1049.977901,1346.850995,433.9983956
"FGRAMPH1_01T02123","F04",0.891635996155338,1.54174602960935e-06,"WD40_repeat, WD40/YVTN_repeat-like_dom_sf, WD40_repeat_CS, WD40_repeat_dom_sf","IPR001680, IPR015943, IPR019775, IPR036322","","",2.110886169,3.727467911,2.862176187,0,1.781935178,1.18456475
"FGRAMPH1_01T02255","F04",0.8819178552796,2.85149666960784e-06,"Oxid_FAD_bind_N, BBE, FAD-bd_PCMH, FAD-bd_PCMH_sub1, FAD-bd_PCMH_sub2, FAD-bd_PCMH-like_sf","IPR006094, IPR012951, IPR016166, IPR016167, IPR016169, IPR036318","GO:0016491, GO:0071949","oxidoreductase activity, FAD binding",1.141827533,3.728839257,0.574385559,0,2.356147876,0.26584057
"FGRAMPH1_01T02325","F04",0.975783042093749,2.60000381174661e-11,"F-box_dom, F-box-like_dom_sf, WD40_repeat_dom_sf, FBXO28","IPR001810, IPR036047, IPR036322, IPR039719","","",6.568307759,9.853464861,4.513970611,0,9.318946018,3.448594926
"FGRAMPH1_01T02351","F04",0.882162096554684,2.80962326802864e-06,"UDP_glucos_trans","IPR002213","GO:0016021, GO:0008194","integral component of membrane, UDP-glycosyltransferase activity",1.975286274,2.537986232,2.298551831,0,1.28936359,0.725145986
"FGRAMPH1_01T02425","F04",0.81658806029723,6.34982713426387e-05,"Ankyrin_rpt, Ankyrin_rpt-contain_sf","IPR002110, IPR036770","GO:0016020","membrane",0.969598025,2.314188073,0.567428563,0,1.798700695,0.769004865
"FGRAMPH1_01T02467","F04",0.911874996335133,3.4743097862173e-07,"Ppx_GppA, ATPase_NBD","IPR003695, IPR043129","","",11.19427519,13.24771782,9.017582473,0,10.07815187,6.647902627
"FGRAMPH1_01T02469","F04",0.844046213912544,2.04753464760351e-05,"","","","",2.253606839,12.95325882,8.056578011,0,4.547878396,1.976688661
"FGRAMPH1_01T02529","F04",0.718071601187154,0.00116883473267921,"Transl_elong_EF1B_B/D_CS, EF1B_bsu/dsu_GNE, Transl_elong_EF1B/ribosomal_S6, EF-1_beta_acid_region_euk, eEF-1beta-like_sf, Glutathione-S-Trfase_C_sf","IPR001326, IPR014038, IPR014717, IPR018940, IPR036219, IPR036282","GO:0005853, GO:0003746, GO:0006414","eukaryotic translation elongation factor 1 complex, translation elongation factor activity, translational elongation",983.5478274,984.3058745,737.8624569,694.6355006,907.8496169,398.4250118
