"ID","moduleLabels","MM.10","p.MM.10","Interpro.Short.Description","Interpro.ID","GO","GO_term","R1.2","R3.4","R5.6","R7.8","Sp_3d","Sp_7d"
"FGRAMPH1_01T03963","F10",0.530532216169981,0.0284563354167869,"TFIID_30kDa","IPR003923","GO:0000124, GO:0005669, GO:0046695, GO:0003682, GO:0003743, GO:0042802, GO:0060090, GO:0006413, GO:0016573, GO:0051123","SAGA complex, transcription factor TFIID complex, SLIK (SAGA-like) complex, chromatin binding, translation initiation factor activity, identical protein binding, molecular adaptor activity, translational initiation, histone acetylation, RNA polymerase II preinitiation complex assembly",79.06472828,39.78173504,39.60207051,175.3059948,65.84130943,33.86973502
"FGRAMPH1_01T04119","F10",0.886722865913468,2.11853622006341e-06,"DUF3659","IPR022124","","",33.64436344,2.082332467,6.675556425,100.6629674,31.28889102,48.62654672
"FGRAMPH1_01T04123","F10",0.94509287182385,1.10267150171214e-08,"","","","",699.4104057,25.9746365,93.00249653,2145.338138,620.9923446,4497.129825
"FGRAMPH1_01T04257","F10",0.855459385314689,1.19899534086716e-05,"","","","",19.59510604,7.326676888,1.983837986,127.1195868,34.56473689,31.30314894
"FGRAMPH1_01T04429","F10",0.853571520694711,1.31397489604464e-05,"Cerato-ulmin_hydrophobin, Hydrophobin_sf","IPR010636, IPR036686","GO:0005576, GO:0005618","extracellular region, cell wall",2369.217036,21.85865854,9.251783505,939.0320396,701.0693929,588.4580472
"FGRAMPH1_01T04731","F10",0.841777337395874,2.26600148339114e-05,"S8pro/Inhibitor_I9, S8pro/Inhibitor_I9_sf","IPR010259, IPR037045","","",3234.279072,1071.14117,513.1198139,2838.490219,2214.34912,10419.51807
"FGRAMPH1_01T05055","F10",0.891010780162779,1.60670867115177e-06,"Glutaredoxin, GLR_AS, Glutaredoxin_euk/vir, Glutaredoxin_subgr, Thioredoxin_CS, Thioredoxin-like_sf","IPR002109, IPR011767, IPR011899, IPR014025, IPR017937, IPR036249","GO:0004362, GO:0097573, GO:0098869","glutathione-disulfide reductase (NADPH) activity, glutathione oxidoreductase activity, cellular oxidant detoxification",291.9309075,150.9387823,116.2500692,435.5969901,294.6935178,478.9471146
"FGRAMPH1_01T05107","F10",0.955347680222609,2.4104365858042e-09,"","","","",122.5521821,2.360400661,17.23287609,381.2300694,114.495552,1180.754551
"FGRAMPH1_01T05459","F10",0.823781278928849,4.80953487905904e-05,"GH16, ConA-like_dom_sf","IPR000757, IPR013320","GO:0004553, GO:0005975","hydrolase activity, hydrolyzing O-glycosyl compounds, carbohydrate metabolic process",144.8960256,71.45087576,45.91330407,218.4449737,148.9032014,139.6833663
"FGRAMPH1_01T05513","F10",0.756178291596033,0.000444422180299323,"Acyl_CoA_acyltransferase","IPR016181","","",215.7314019,73.09712323,40.84782518,309.9687638,274.8530784,99.01578198
"FGRAMPH1_01T05515","F10",0.905933979917414,5.56785974440629e-07,"NmrA-like, NAD(P)-bd_dom_sf","IPR008030, IPR036291","","",36.6981369,10.93928626,2.53701384,154.7899686,64.50742223,62.99052618
"FGRAMPH1_01T05533","F10",0.845639742297027,1.9050007317393e-05,"","","","",9.604648646,0.508260261,0,127.4028445,24.15057789,99.54240944
"FGRAMPH1_01T05839","F10",0.910296259986691,3.9506124909221e-07,"ADH_Zn_CS, GroES-like_sf, ADH_N, NAD(P)-bd_dom_sf","IPR002328, IPR011032, IPR013154, IPR036291","GO:0008270, GO:0016491","zinc ion binding, oxidoreductase activity",119.8076139,3.118239566,9.402108189,152.3505705,56.94065484,81.1006753
"FGRAMPH1_01T05951","F10",0.684789366910668,0.00242191406887155,"Ribose5P_isomerase_type_A, NagB/RpiA_transferase-like","IPR004788, IPR037171","GO:0004751, GO:0009052","ribose-5-phosphate isomerase activity, pentose-phosphate shunt, non-oxidative branch",74.34396656,76.14878317,37.38437684,178.9544238,100.1626341,77.95385211
"FGRAMPH1_01T06053","F10",0.813268127501534,7.18994786673451e-05,"Fatty_acid_hydroxylase","IPR006694","GO:0016021, GO:0005506, GO:0016491, GO:0008610","integral component of membrane, iron ion binding, oxidoreductase activity, lipid biosynthetic process",38.96581726,24.38719161,29.29268678,69.44843636,41.79263881,26.13526496
"FGRAMPH1_01T06139","F10",0.422372367751072,0.0912297671156051,"Nis1","IPR045469","","",909.5449764,432.4053764,733.9368941,906.269691,706.8280961,491.7952638
"FGRAMPH1_01T06161","F10",-0.0988123027524731,0.705945843607704,"PCI_dom, eIF3l","IPR000717, IPR019382","GO:0005852, GO:0016282, GO:0033290, GO:0003743, GO:0001732","eukaryotic translation initiation factor 3 complex, eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex, translation initiation factor activity, formation of cytoplasmic translation initiation complex",167.4700194,198.6792174,150.8059449,297.4963846,176.6505017,84.12006312
"FGRAMPH1_01T06205","F10",0.933110903215964,4.67837680659178e-08,"DUF4449, DUF5923","IPR027842, IPR045967","","",50.29990648,6.588083336,2.614654103,89.72068213,81.37104719,60.97129044
"FGRAMPH1_01T06365","F10",0.883496668880024,2.58995883092886e-06,"","","","",97.6645628,57.34579926,61.42682049,201.8651807,91.51808792,87.58768846
"FGRAMPH1_01T06395","F10",0.871024096170949,5.34841728800703e-06,"Cyt_P450, Haem_peroxidase_sf, Cyt_P450_CS, Haem_peroxidase_animal, Ppo_N, Cyt_P450_sf, Haem_peroxidase_sf_animal","IPR001128, IPR010255, IPR017972, IPR019791, IPR034812, IPR036396, IPR037120","GO:0004497, GO:0004601, GO:0005506, GO:0016705, GO:0016853, GO:0020037, GO:0052878, GO:0006979, GO:0098869","monooxygenase activity, peroxidase activity, iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, isomerase activity, heme binding, linoleate 8R-lipoxygenase activity, response to oxidative stress, cellular oxidant detoxification",201.7855931,26.17731723,13.84730694,571.0249142,707.6883143,349.075183
"FGRAMPH1_01T06461","F10",0.883447451296059,2.59779138322462e-06,"Sugar_P_trans_dom","IPR004853","GO:0005794, GO:0016021, GO:0005457, GO:0036085","Golgi apparatus, integral component of membrane, GDP-fucose transmembrane transporter activity, GDP-fucose import into Golgi lumen",109.2795903,45.0642455,44.34498756,231.2910245,100.8880959,80.50215662
"FGRAMPH1_01T06545","F10",0.49990446775103,0.0410137253045485,"PONY_dom, UBA-like_sf, DCN-prot, DCN1-like_PONY","IPR005176, IPR009060, IPR014764, IPR042460","","",47.26735184,35.89628155,21.14692888,70.85356489,38.69074239,20.23597256
"FGRAMPH1_01T06645","F10",0.65802485808948,0.00408563780570415,"AAA+_ATPase, ATPase_AAA_core, BCS1_N, P-loop_NTPase","IPR003593, IPR003959, IPR014851, IPR027417","GO:0005743, GO:0005524","mitochondrial inner membrane, ATP binding",21.43106533,21.23706866,19.95845836,93.37604532,25.03614645,40.5312639
"FGRAMPH1_01T06693","F10",0.936414226526452,3.23113941908738e-08,"Ish1/Msc1-like","IPR018803","GO:0005634, GO:0005524, GO:0005737, GO:0000502, GO:1901800, GO:0036402","nucleus, ATP binding, cytoplasm, proteasome complex, positive regulation of proteasomal protein catabolic process, proteasome-activating activity",281.8984608,65.37147043,33.79693652,363.2018748,296.4493713,330.6621804
"FGRAMPH1_01T06751","F10",0.814012517761766,6.99386862352439e-05,"HAD-SF_hydro_IIA_CECR5, HAD-SF_hydro_IIA, HAD_sf, HAD-like_sf","IPR006353, IPR006357, IPR023214, IPR036412","GO:0016740","transferase activity",364.0941213,35.69633478,21.7663482,323.5642469,539.6052788,226.8078233
"FGRAMPH1_01T06767","F10",0.743139902848509,0.00063012849668573,"Znf_RING, Znf_RING/FYVE/PHD, Znf_RING_CS, Znf-RING_euk, Mag2/Rnf10","IPR001841, IPR013083, IPR017907, IPR027370, IPR039739","GO:0005737, GO:0046872","cytoplasm, metal ion binding",43.15797887,25.71594238,18.50313416,127.0961287,49.25207546,36.95331601
"FGRAMPH1_01T06785","F10",0.681987122193542,0.00256444607556956,"Isocitrate_lyase, Pyrv/PenolPyrv_Kinase-like_dom, Isocitrate_lyase_ph_CS, Pyrv_Kinase-like_dom_sf","IPR006254, IPR015813, IPR018523, IPR040442","GO:0009514, GO:0004451, GO:0046421, GO:0046872, GO:0006097, GO:0006099","glyoxysome, isocitrate lyase activity, methylisocitrate lyase activity, metal ion binding, glyoxylate cycle, tricarboxylic acid cycle",46.31043007,17.96174552,23.79300976,84.13906505,99.04237458,39.11081124
"FGRAMPH1_01T06807","F10",0.814848197139759,6.77913028974568e-05,"HABP4_PAIRBP1-bd","IPR006861","GO:0003676","nucleic acid binding",522.4836897,329.5579641,129.2242417,498.2506651,462.4723823,737.1990512
"FGRAMPH1_01T06959","F10",0.941507923870903,1.75343063770972e-08,"","","","",348.1616288,5.442360653,22.96816743,633.3708853,576.290799,441.8744679
"FGRAMPH1_01T06977","F10",0.840336329280534,2.41475621750477e-05,"Glucanosyltransferase, Glycoside_hydrolase_SF","IPR004886, IPR017853","GO:0005886, GO:0009277, GO:0016021, GO:0031225, GO:0042124","plasma membrane, fungal-type cell wall, integral component of membrane, anchored component of membrane, 1,3-beta-glucanosyltransferase activity",315.8664758,103.3766798,94.94062287,672.9952068,257.2634872,183.1960282
"FGRAMPH1_01T07019","F10",0.949911486651251,5.61563070232403e-09,"","","GO:0000930, GO:0005874, GO:0003924, GO:0005525, GO:0007020, GO:0031122, GO:0046907","gamma-tubulin complex, microtubule, GTPase activity, GTP binding, microtubule nucleation, cytoplasmic microtubule organization, intracellular transport",5761.792412,63.67457085,451.7831738,10578.90094,2801.546978,37464.87137
"FGRAMPH1_01T07159","F10",0.591183657851331,0.0124437417723637,"Aminotrans_V_dom, Cys_deSase_IscS, PyrdxlP-dep_Trfase_major, PyrdxlP-dep_Trfase_small, PyrdxlP-dep_Trfase, Aminotrans_V_PyrdxlP_BS","IPR000192, IPR010240, IPR015421, IPR015422, IPR015424, IPR020578","GO:0005634, GO:0005739, GO:1990221, GO:0030170, GO:0031071, GO:0046872, GO:0051536, GO:0002098, GO:0006879, GO:0044571, GO:0070903","nucleus, mitochondrion, L-cysteine desulfurase complex, pyridoxal phosphate binding, cysteine desulfurase activity, metal ion binding, iron-sulfur cluster binding, tRNA wobble uridine modification, cellular iron ion homeostasis, [2Fe-2S] cluster assembly, mitochondrial tRNA thio-modification",76.1389501,67.59791395,81.00330472,213.5023648,95.8925892,77.13259854
"FGRAMPH1_01T07161","F10",0.951844120562837,4.20424731232753e-09,"CsbD, YjbJ_sf","IPR008462, IPR036629","","",380.1967546,14.81833542,13.02364073,704.8011942,454.3134046,741.3528768
"FGRAMPH1_01T07163","F10",0.904872362011431,6.03765176411199e-07,"","","","",1408.25521,24.74415969,38.59185204,1268.503857,1129.196099,800.9750633
"FGRAMPH1_01T07165","F10",0.763032656563295,0.00036674472267208,"Marvel","IPR008253","GO:0016021","integral component of membrane",69.44635607,5.779553402,21.36149308,309.179692,86.51374227,203.6019582
"FGRAMPH1_01T07197","F10",0.821641352095657,5.23056975660389e-05,"SCP2_sterol-bd_dom, SCP2_sterol-bd_dom_sf, POX18/UbiT/NSL-TP1","IPR003033, IPR036527, IPR039543","","",198.7364609,73.90554635,82.41497055,191.2605081,164.1292759,357.2710897
"FGRAMPH1_01T07385","F10",0.941030213079775,1.86111426284166e-08,"Leuzip_Jun, bZIP, TF_Aft1_OSM, TF_Aft1_HRA, TF_Aft1_HRR","IPR002112, IPR004827, IPR020956, IPR021755, IPR021756","GO:0003677, GO:0003700, GO:0006355","DNA binding, DNA-binding transcription factor activity, regulation of DNA-templated transcription",122.323917,34.28771819,37.74415254,346.2597705,120.9626388,144.3616267
"FGRAMPH1_01T07401","F10",0.780507591540518,0.000218174758111372,"SUR7/Rim9-like_fungi","IPR009571","GO:0005886, GO:0016021","plasma membrane, integral component of membrane",50.93472789,16.72191007,20.25426782,163.8196335,60.75524727,30.70523813
"FGRAMPH1_01T07577","F10",0.763609203420385,0.000360763596141545,"PMP3","IPR000612","GO:0005886, GO:0016021","plasma membrane, integral component of membrane",895.3569425,195.5048314,139.6262319,412.0810696,895.5709887,598.9566831
"FGRAMPH1_01T07667","F10",0.887464658851677,2.02117550655904e-06,"Interferon-rel_develop_reg_N, IFRD","IPR007701, IPR039777","","",35.225735,20.73739123,10.72272351,156.2640717,52.27702459,55.98037149
"FGRAMPH1_01T07765","F10",0.589066335235962,0.0128419270961622,"GNAT_dom, Acyl_CoA_acyltransferase, Ard1-like","IPR000182, IPR016181, IPR045047","GO:0031415, GO:0004596, GO:0006474","NatA complex, peptide alpha-N-acetyltransferase activity, N-terminal protein amino acid acetylation",91.36755584,107.177073,72.47014762,290.9272506,107.0848436,99.88628171
"FGRAMPH1_01T07775","F10",0.900007970436497,8.64969565911418e-07,"DUF1761","IPR013879","GO:0016021","integral component of membrane",1153.951485,21.55042522,16.83841812,607.4839711,837.2236954,590.7633614
"FGRAMPH1_01T07787","F10",0.472366051853565,0.05553983310908,"PRELI/MSF1_dom, Slowmo/Ups","IPR006797, IPR037365","GO:0005743, GO:0005758","mitochondrial inner membrane, mitochondrial intermembrane space",85.1528058,92.31397406,54.04243053,194.3664463,95.50685573,89.22644883
"FGRAMPH1_01T07811","F10",0.564906288158644,0.0181380585235606,"PRELI/MSF1_dom, Slowmo/Ups","IPR006797, IPR037365","GO:0005743, GO:0005758","mitochondrial inner membrane, mitochondrial intermembrane space",102.8926835,88.07917465,101.9989044,385.8323763,194.1836491,136.5581669
"FGRAMPH1_01T07911","F10",-0.114413088261908,0.661933051130875,"GMP_synth_C, GMP_synth_GATase, Rossmann-like_a/b/a_fold, GATASE, NAD/GMP_synthase, GMP_synthase, GMPS_ATP_PPase_dom, Class_I_gatase-like","IPR001674, IPR004739, IPR014729, IPR017926, IPR022310, IPR022955, IPR025777, IPR029062","GO:0005737, GO:0003922, GO:0005524, GO:0016462, GO:0006177, GO:0006541","cytoplasm, GMP synthase (glutamine-hydrolyzing) activity, ATP binding, pyrophosphatase activity, GMP biosynthetic process, glutamine metabolic process",24.64023628,38.05466153,31.72376184,74.56538086,29.1159831,15.8147334
"FGRAMPH1_01T08063","F10",0.944085635011346,1.26000678039045e-08,"","","","",569.8792289,3.257840598,16.60865654,994.4080707,299.3564627,584.9724697
"FGRAMPH1_01T08335","F10",0.874987359357028,4.28319932657531e-06,"Ribosomal_S8, Ribosomal_S8_sf","IPR000630, IPR035987","GO:0005840, GO:0003735, GO:0006412","ribosome, structural constituent of ribosome, translation",151.1517144,81.95542743,63.65222782,532.0135571,131.7545979,502.3356973
"FGRAMPH1_01T08339","F10",0.77480028926338,0.000259783897115842,"DUF3429","IPR021836","GO:0016021","integral component of membrane",18.23286727,1.688964883,0.166216448,121.268741,16.32378,26.37605204
"FGRAMPH1_01T08341","F10",0.363056430548225,0.152052023517365,"VPS13_VAB, VPS13_fungi, VPS13, VPS13-like_N, VPS13_mid_rpt, VPS13_DH-like, VPS13_N2","IPR009543, IPR017148, IPR026847, IPR026854, IPR031642, IPR031645, IPR031646","GO:0005794, GO:0015031, GO:0045053, GO:0045324","Golgi apparatus, protein transport, protein retention in Golgi apparatus, late endosome to vacuole transport",8.824099351,9.824156398,7.067110798,24.69119701,10.90204529,8.220498906
"FGRAMPH1_01T08497","F10",0.917782693422681,2.10121120296383e-07,"","","","",169.7707654,16.97237125,31.34623551,313.4089354,323.7263902,244.4966114
"FGRAMPH1_01T08587","F10",0.936363396299892,3.25007570046527e-08,"Mss4-like_sf, Mss4/transl-control_tumour, Translation_control_tumour_CS, Translational_control_tumour_p, TCTP","IPR011057, IPR011323, IPR018103, IPR018105, IPR034737","GO:0006412","translation",443.3930274,13.25903096,84.93768427,1638.726242,996.5074464,4416.51833
"FGRAMPH1_01T08819","F10",0.822970638614856,4.96552995393202e-05,"","","","",19.44878581,11.43324756,3.761820372,91.24388579,101.7511011,64.23588614
"FGRAMPH1_01T08845","F10",0.808874351391119,8.44417595059617e-05,"","","","",1365.455553,176.0309945,402.8404971,2231.717979,3164.346576,1308.73103
"FGRAMPH1_01T08935","F10",0.652678988320751,0.00450887831362197,"Cyt_P450, Cyt_P450_E_grp-I, Cyt_P450_CS, Cyt_P450_sf","IPR001128, IPR002401, IPR017972, IPR036396","GO:0016021, GO:0004497, GO:0005506, GO:0016705, GO:0020037","integral component of membrane, monooxygenase activity, iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, heme binding",292.7210718,220.7304675,131.5270657,406.5030369,179.7362803,165.439539
"FGRAMPH1_01T08997","F10",0.877926495654217,3.61515749145134e-06,"RmlC_Cupin_sf, RmlC-like_jellyroll, ChrR-like_cupin_dom","IPR011051, IPR014710, IPR025979","","",384.1190397,160.8936982,85.95787637,635.5186849,1053.863173,1651.995232
"FGRAMPH1_01T09375","F10",0.761716304849212,0.000380711039726979,"","","","",87.99040351,1.480969105,1.138783968,212.485021,28.67907251,52.2966493
"FGRAMPH1_01T09579","F10",0.945557178524343,1.0360405066865e-08,"","","GO:0016021","integral component of membrane",499.8272541,18.04487176,29.41081874,1044.408221,251.1288124,3031.558832
"FGRAMPH1_01T09783","F10",0.946205908185441,9.4876243118734e-09,"","","","",1373.030845,12.66835655,56.13329554,1641.035482,582.5899738,3134.514523
"FGRAMPH1_01T10131","F10",0.936577046031618,3.17111973060506e-08,"","","GO:0016021","integral component of membrane",155.1321132,60.30398662,51.97178999,483.5495138,135.5377148,217.5269599
"FGRAMPH1_01T10227","F10",0.904838061810377,6.05337908877946e-07,"","","","",60.24506018,12.82030606,12.37310615,115.7106743,25.6466278,157.3336369
"FGRAMPH1_01T10231","F10",0.604540143558303,0.0101516966020476,"Glycerol_kin, Carb_kinase_FGGY_CS, Carb_kinase_FGGY_N, Carb_kinase_FGGY_C, ATPase_NBD","IPR005999, IPR018483, IPR018484, IPR018485, IPR043129","GO:0004370, GO:0005524, GO:0006072, GO:0016310, GO:0019563","glycerol kinase activity, ATP binding, glycerol-3-phosphate metabolic process, phosphorylation, glycerol catabolic process",59.56754306,29.98155077,17.21571761,288.238442,40.21613614,35.45829618
"FGRAMPH1_01T10267","F10",0.952763259736054,3.64825404574942e-09,"","","","",949.309683,11.41731026,81.49012663,2323.325683,685.3090398,7510.925244
